LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_training,trainBlock,training_feedback_txt.started,fix.started,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,points_cumul,vts_fback.started,vts_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,blockNum,norew_fback.started,key_resp_2.keys,key_resp_2.rt,feedbk_text.started,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.66690213899983,146,H,hexagon,0.001506441999481467,475.6625170259995,477.1618021309996,477.1618021309996,477.1618021309996,480.16501893499935,480.16501893499935,480.16501893499935,480.16501893499935,0,1,None,1,480.16501893499935,481.66690213899983,482.1673064099996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.35526422099974,181,S,triangle,0.009032551999553107,482.66361520400005,484.1697727129995,484.1697727129995,484.1697727129995,,,,,0,1,d,1,484.8537505009999,,,0.6628318730008687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.1605377419992,125,D,star,0.0016580029996475787,487.3438096539994,488.8414004739998,488.8414004739998,488.8414004739998,,,,,1,1,d,1,489.6594186599996,,,0.7998834220006756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.6322948909992,160,U,circle,0.0014015760007168865,492.14774930099975,493.64672907399927,493.64672907399927,493.64672907399927,,,,,1,0,f,1,494.1305835459998,,,0.46642249100113986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.6210586389998,132,W,star,0.00192812099976436,496.6204255859993,498.11835017199974,498.11835017199974,498.11835017199974,,,,,1,0,d,1,499.1195555149998,,,0.9788071060002039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.1927749459992,167,B,hexagon,0.0015961569997671177,501.60919884599934,503.10702168199987,503.10702168199987,503.10702168199987,,,,,1,0,f,1,503.6910475349996,,,0.5573843010006385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.2193875859994,139,F,star,0.0020390090003274963,509.93329246399935,511.432988818,511.432988818,511.432988818,,,,,1,0,d,2,512.7177625279992,,,1.25654829800078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.2582428939995,146,Y,hexagon,0.0013999900002090726,515.2063147989993,516.7054828999999,516.7054828999999,516.7054828999999,,,,,1,0,d,2,517.756546009,,,1.0317746810005701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.8800003689994,132,S,triangle,0.0015399550002257456,520.2453242829997,521.7443120999997,521.7443120999997,521.7443120999997,,,,,1,0,d,2,522.3784581299997,,,0.6089027880007052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.4017283039993,167,D,circle,0.0014191179998306325,524.867332631,526.3654993089995,526.3654993089995,526.3654993089995,,,,,1,0,f,2,526.9000139789996,,,0.5159003020007731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.1735403769999,125,H,circle,0.001628770000024815,529.389411915,530.8876474609997,530.8876474609997,530.8876474609997,,,,,1,0,d,2,531.6717898339994,,,0.7524870040006135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.6619116749998,181,B,triangle,0.0015385030001198174,534.1605676459994,535.6596764779997,535.6596764779997,535.6596764779997,,,,,1,0,f,2,536.1604612379997,,,0.4688811420010097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.200331858,160,W,star,0.0016425769999841577,538.6483004659995,540.1479745059996,540.1479745059996,540.1479745059996,,,,,1,0,f,2,540.6985807519995,,,0.5242568430003303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.6551489949998,174,U,hexagon,0.0016959109998424537,543.1876969839996,544.6862831359995,544.6862831359995,544.6862831359995,,,,,1,0,f,2,545.1535436519998,,,0.4343989800008785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.6773862779992,139,F,star,0.0017006419993776944,547.6427515119994,549.1412393929995,549.1412393929995,549.1412393929995,,,,,1,0,d,2,550.1757561369996,,,1.012196495000353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,2,0,2,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.2489467429996,146,Y,hexagon,0.001572856999700889,552.6636157129997,554.1633713349993,554.1633713349993,554.1633713349993,,,,,1,0,d,2,554.7474112939999,,,0.5574652750001405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.6957566019992,132,Y,circle,0.0016466220004076604,,,,,,,,,1,0,,3,597.1940771319996,,,,594.4955640359995,595.9927956879992,595.9927956879992,595.9927956879992,k,1.1764361599998665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.634638562,181,U,star,0.0015841200001887046,,,,,,,,,1,0,,3,602.1328977679996,,,,599.6840525769994,601.1818592049995,601.1818592049995,601.1818592049995,k,0.9312334280011783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.0560580349993,146,B,triangle,0.0014542090002578334,,,,,,,,,1,0,,3,606.5544222259996,,,,604.622996176,606.120675436,606.120675436,606.120675436,j,0.4169672910011286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.7112725329998,160,S,hexagon,0.0014959070003897068,,,,,,,,,1,0,,3,611.2127608089995,,,,609.043003234,610.5420824509993,610.5420824509993,610.5420824509993,k,0.6508456220008156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.1996613519996,139,F,star,0.0014203680002538022,,,,,,,,,1,0,,3,615.6978897169993,,,,613.6995911509994,615.1973876639995,615.1973876639995,615.1973876639995,j,0.48391939000066486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.6378187619994,174,D,circle,0.0013092070003040135,,,,,,,,,1,0,,3,620.1361442919997,,,,618.1867384329998,619.685856825,619.685856825,619.685856825,j,0.4182727639999939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.4767096589994,167,W,triangle,0.00177009100025316,,,,,,,,,1,0,,3,624.9749177659996,,,,622.6255673079995,624.124014649,624.124014649,624.124014649,k,0.821239649000745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.248299627,125,H,hexagon,0.0016056169997682446,,,,,,,,,1,0,,3,629.746635597,,,,627.4637254959998,628.9626574119993,628.9626574119993,628.9626574119993,j,0.7588744260001477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.920277966,132,Y,hexagon,0.0015457039999091648,,,,,,,,,1,0,,3,634.418580607,,,,632.2392453169996,633.7345729139997,633.7345729139997,633.7345729139997,k,0.6578444090009725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.4086291479998,181,U,triangle,0.0016140699999596109,,,,,,,,,1,0,,3,638.906870631,,,,636.9084180709997,638.4064582989995,638.4064582989995,638.4064582989995,k,0.4826646890005577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,686.0755534889995,181,F,circle,0.0021893140001338907,,,,,,,,,0,0,,4,,,,,,,,,,,681.444154406,681.444154406,681.444154406,681.444154406,682.9386344219993,682.9386344219993,682.9386344219993,682.9386344219993,682.9553258309998,682.9553258309998,682.9553258309998,682.9553258309998,-1,number,NA,d,1.6066366550003295,vtsPrac,0,684.5744432689999,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,690.6138914389994,132,W,hexagon,0.001539626000521821,,,,,,,,,0,1,,4,,,,,,,,,,,687.066123054,687.066123054,687.066123054,687.066123054,688.5614747669997,688.5614747669997,688.5614747669997,688.5614747669997,688.5781627289998,688.5781627289998,688.5781627289998,688.5781627289998,repeat,number,NA,f,0.5186140790001446,vtsPrac,0,689.112125353,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,696.4035824189996,174,B,circle,0.00182121299985738,,,,,,,,,1,1,,4,,,,,,,,,,,691.603380003,691.603380003,691.603380003,691.603380003,693.1000864279995,693.1000864279995,693.1000864279995,693.1000864279995,693.1169256229996,693.1169256229996,693.1169256229996,693.1169256229996,switch,letter,lettSwt,j,1.7810499090010126,vtsPrac,0,694.9029653799998,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,702.7608379969997,125,H,star,0.0013965489997644909,,,,,,,,,1,0,,4,,,,,,,,,,,697.3930315039997,697.3930315039997,697.3930315039997,697.3930315039997,698.8895837479995,698.8895837479995,698.8895837479995,698.8895837479995,698.9062680279994,698.9062680279994,698.9062680279994,698.9062680279994,repeat,letter,lettRpt,j,2.3518581530006486,vtsPrac,0,701.2591991159998,702.7608379969997,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,707.7996954009996,181,F,circle,0.0007934349996503443,,,,,,,,,1,0,,4,,,,,,,,,,,703.7476438439999,703.7476438439999,703.7476438439999,703.7476438439999,705.2465720959999,705.2465720959999,705.2465720959999,705.2465720959999,705.263470334,705.263470334,705.263470334,705.263470334,repeat,letter,lettRpt,j,1.0185266690004937,vtsPrac,0,706.2979188310001,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,712.271197989,132,W,triangle,0.001604598999620066,,,,,,,,,1,0,,4,,,,,,,,,,,708.7869617679999,708.7869617679999,708.7869617679999,708.7869617679999,710.2856156439993,710.2856156439993,710.2856156439993,710.2856156439993,710.3022526629993,710.3022526629993,710.3022526629993,710.3022526629993,repeat,letter,lettRpt,k,0.45988963400031935,vtsPrac,0,710.7694959649998,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,716.6593509519998,174,B,star,0.0014554089993907837,,,,,,,,,1,0,,4,,,,,,,,,,,713.2600125139998,713.2600125139998,713.2600125139998,713.2600125139998,714.7572434169997,714.7572434169997,714.7572434169997,714.7572434169997,714.7737827199999,714.7737827199999,714.7737827199999,714.7737827199999,repeat,letter,lettRpt,j,0.37184983499992086,vtsPrac,0,715.1577088829999,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,721.2476750339993,125,H,triangle,0.0015843890005271533,,,,,,,,,1,0,,4,,,,,,,,,,,717.6467663959993,717.6467663959993,717.6467663959993,717.6467663959993,719.1454064249992,719.1454064249992,719.1454064249992,719.1454064249992,719.1621472179995,719.1621472179995,719.1621472179995,719.1621472179995,repeat,letter,lettRpt,j,0.5758772220005994,vtsPrac,0,719.7461281339993,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,726.1697709239997,132,S,triangle,0.0018212209997727768,,,,,,,,,1,0,,4,,,,,,,,,,,722.2357437049995,722.2357437049995,722.2357437049995,722.2357437049995,723.7337919689999,723.7337919689999,723.7337919689999,723.7337919689999,723.750539441,723.750539441,723.750539441,723.750539441,repeat,letter,lettRpt,k,0.9155666060014482,vtsPrac,0,724.6682693059993,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,730.6750333069995,174,U,circle,0.0012817570004699519,,,,,,,,,0,0,,4,,,,,,,,,,,727.1587567379993,727.1587567379993,727.1587567379993,727.1587567379993,728.6557895409996,728.6557895409996,728.6557895409996,728.6557895409996,728.6725700339994,728.6725700339994,728.6725700339994,728.6725700339994,repeat,letter,NA,j,0.48969425999985106,vtsPrac,0,729.1732248529997,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,735.4634554729992,167,H,triangle,0.0016274379995593335,,,,,,,,,1,1,,4,,,,,,,,,,,731.6636238499996,731.6636238499996,731.6636238499996,731.6636238499996,733.1608006449997,733.1608006449997,733.1608006449997,733.1608006449997,733.1776505429998,733.1776505429998,733.1776505429998,733.1776505429998,repeat,letter,lettRpt,j,0.7846637340007874,vtsPrac,0,733.9619103099994,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,740.6857696809993,125,W,circle,0.0011216899993087281,,,,,,,,,1,0,,4,,,,,,,,,,,736.4506535699993,736.4506535699993,736.4506535699993,736.4506535699993,737.9495337499993,737.9495337499993,737.9495337499993,737.9495337499993,737.966225575,737.966225575,737.966225575,737.966225575,repeat,letter,lettRpt,k,1.2111987710004541,vtsPrac,0,739.1842226299996,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,745.4910967179994,146,Y,hexagon,0.0013391860002229805,,,,,,,,,1,0,,4,,,,,,,,,,,741.6750795179996,741.6750795179996,741.6750795179996,741.6750795179996,743.1718230789993,743.1718230789993,743.1718230789993,743.1718230789993,743.1885366449997,743.1885366449997,743.1885366449997,743.1885366449997,repeat,letter,lettRpt,k,0.7967467230000693,vtsPrac,0,743.9894038119992,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,752.4820586759997,181,S,triangle,0.0015639050006939215,,,,,,,,,-1,0,,4,,,752.9825815639997,,,,,,,,746.4787596999995,746.4787596999995,746.4787596999995,746.4787596999995,747.9772683029996,747.9772683029996,747.9772683029996,747.9772683029996,747.9940293029995,747.9940293029995,747.9940293029995,747.9940293029995,switch,no_choice,NA,None,,vtsPrac,0,750.9807777439992,752.4820586759997,750.9807777439992,750.9807777439992,750.9807777439992,750.9807777439992,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,757.070534296,125,H,triangle,0.008809238000139885,,,,,,,,,1,0,,4,,,,,,,,,,,753.4786760899997,753.4786760899997,753.4786760899997,753.4786760899997,754.9848251949998,754.9848251949998,754.9848251949998,754.9848251949998,754.9848251949998,754.9848251949998,754.9848251949998,754.9848251949998,switch,letter,lettSwt,j,0.5594509760012443,vtsPrac,0,755.5687779579994,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,761.6089908569993,132,W,circle,0.0014942530006010202,,,,,,,,,1,0,,4,,,,,,,,,,,758.0588966079995,758.0588966079995,758.0588966079995,758.0588966079995,759.5567242629995,759.5567242629995,759.5567242629995,759.5567242629995,759.573324688,759.573324688,759.573324688,759.573324688,repeat,letter,lettRpt,k,0.5329301290003059,vtsPrac,0,760.1072179249995,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,781.630819768,132,D,triangle,0.0018642100003489759,,,,,,,,,1,0,,5,,,,,,,,,,,777.7315608299996,777.7315608299996,777.7315608299996,777.7315608299996,779.2283415039992,779.2283415039992,779.2283415039992,779.2283415039992,779.2449336909995,779.2449336909995,779.2449336909995,779.2449336909995,repeat,letter,lettRpt,j,0.8846313040012319,vtsPrac,0,780.129245313,781.630819768,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,786.2027623089998,160,S,circle,0.0009014810002554441,,,,,,,,,1,0,,5,,,,,,,,,,,782.6197725639995,782.6197725639995,782.6197725639995,782.6197725639995,784.1163798359994,784.1163798359994,784.1163798359994,784.1163798359994,784.1331608209994,784.1331608209994,784.1331608209994,784.1331608209994,repeat,letter,lettRpt,k,0.5642083480006477,vtsPrac,0,784.70098487,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,791.7422101709999,167,W,star,0.001479999999901338,,,,,,,,,1,0,,5,,,,,,,,,,,787.1908203949997,787.1908203949997,787.1908203949997,787.1908203949997,788.6887300619992,788.6887300619992,788.6887300619992,788.6887300619992,788.7056170059996,788.7056170059996,788.7056170059996,788.7056170059996,repeat,letter,lettRpt,k,1.5276944260003802,vtsPrac,0,790.2404621899996,,,,,,,,,,,29784,2022-09-16_10h26.56.074,vts_reward_expectancy,2022.2.4,59.9292494456976,
