LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,prac_fback_text.stopped,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,key_resp_2.keys,key_resp_2.rt,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.62070437700004,212.62070437700004,212.62070437700004,212.62070437700004,212.62070437700004,212.62070437700004,212.62070437700004,212.62070437700004,212.62070437700004,212.62070437700004,a,0.5099377350002214,1,230,1,213.154651672,214.65648949200022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,5,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.1571334700002,215.1571334700002,215.1571334700002,215.1571334700002,215.1571334700002,215.1571334700002,215.1571334700002,215.1571334700002,215.1571334700002,215.1571334700002,a,0.8126343260000795,1,231,1,215.9910790859999,217.49287496599982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.99350437500016,217.99350437500016,217.99350437500016,217.99350437500016,217.99350437500016,217.99350437500016,217.99350437500016,217.99350437500016,217.99350437500016,217.99350437500016,a,0.601267289000134,1,232,1,218.62743864499998,220.1292248220002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,7,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.6295260060001,220.6295260060001,220.6295260060001,220.6295260060001,220.6295260060001,220.6295260060001,220.6295260060001,220.6295260060001,220.6295260060001,220.6295260060001,l,0.5017178230000354,1,233,1,221.1633637650002,222.66521449399988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,8,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.16581129899987,223.16581129899987,223.16581129899987,223.16581129899987,223.16581129899987,223.16581129899987,223.16581129899987,223.16581129899987,223.16581129899987,223.16581129899987,l,0.8278569710000738,1,234,1,224.01665413499995,225.51837406899995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,9,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.01901955899984,226.01901955899984,226.01901955899984,226.01901955899984,226.01901955899984,226.01901955899984,226.01901955899984,226.01901955899984,226.01901955899984,226.01901955899984,a,0.5115436550004233,10,244,1,226.55290671900002,228.054415996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,10,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.5549450049998,228.5549450049998,228.5549450049998,228.5549450049998,228.5549450049998,228.5549450049998,228.5549450049998,228.5549450049998,228.5549450049998,228.5549450049998,a,0.4635205230001702,10,254,1,229.03887179000003,230.54044406100002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,11,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.04096509200008,231.04096509200008,231.04096509200008,231.04096509200008,231.04096509200008,231.04096509200008,231.04096509200008,231.04096509200008,231.04096509200008,231.04096509200008,l,0.5366630200001055,1,255,1,231.6084225139998,233.1099692769999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.61069667399988,233.61069667399988,233.61069667399988,233.61069667399988,233.61069667399988,233.61069667399988,233.61069667399988,233.61069667399988,233.61069667399988,233.61069667399988,a,0.5915597250000246,10,265,1,234.22802873599994,235.72962197200013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,1,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.23015115999988,236.23015115999988,236.23015115999988,236.23015115999988,236.23015115999988,236.23015115999988,236.23015115999988,236.23015115999988,236.23015115999988,236.23015115999988,l,0.5173680670000067,1,266,1,236.76403719200016,238.26578927899982,238.26578927899982,238.7661869550002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,2,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.7661869550002,238.7661869550002,238.7661869550002,238.7661869550002,238.7661869550002,238.7661869550002,238.7661869550002,238.7661869550002,238.7661869550002,238.7661869550002,a,0.4850538140003664,10,276,1,239.28363119200003,240.78543028500007,240.78543028500007,241.28572321399997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,3,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.28572321399997,241.28572321399997,241.28572321399997,241.28572321399997,241.28572321399997,241.28572321399997,241.28572321399997,241.28572321399997,241.28572321399997,241.28572321399997,a,0.5092347050003809,1,277,1,241.81976081899984,243.32145712500005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,4,16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.8218293169998,243.8218293169998,243.8218293169998,243.8218293169998,243.8218293169998,243.8218293169998,243.8218293169998,243.8218293169998,243.8218293169998,243.8218293169998,l,0.5079808079999566,1,278,1,244.35588331000008,245.85767000499982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,5,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.35803152500011,246.35803152500011,246.35803152500011,246.35803152500011,246.35803152500011,246.35803152500011,246.35803152500011,246.35803152500011,246.35803152500011,246.35803152500011,a,0.45183005099988804,10,288,1,246.84182328899988,248.34347610399982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,6,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.84405012100024,248.84405012100024,248.84405012100024,248.84405012100024,248.84405012100024,248.84405012100024,248.84405012100024,248.84405012100024,248.84405012100024,248.84405012100024,a,0.5751145190001807,10,298,1,249.4448050000001,250.94625327699987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,7,19,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.44680823399995,251.44680823399995,251.44680823399995,251.44680823399995,251.44680823399995,251.44680823399995,251.44680823399995,251.44680823399995,251.44680823399995,251.44680823399995,a,0.4915048510001725,10,308,1,251.96404656100003,253.4658972440002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,8,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.96637563500008,253.96637563500008,253.96637563500008,253.96637563500008,253.96637563500008,253.96637563500008,253.96637563500008,253.96637563500008,253.96637563500008,253.96637563500008,l,0.4763772199999039,1,309,1,254.46692747099996,255.96863610899982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,9,21,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.4692779510001,256.4692779510001,256.4692779510001,256.4692779510001,256.4692779510001,256.4692779510001,256.4692779510001,256.4692779510001,256.4692779510001,256.4692779510001,a,0.30125429600047937,10,319,1,256.80284596499996,258.304721081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,10,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.80514660100016,258.80514660100016,258.80514660100016,258.80514660100016,258.80514660100016,258.80514660100016,258.80514660100016,258.80514660100016,258.80514660100016,258.80514660100016,a,0.524832349999997,10,329,1,259.3557417100001,260.857314675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,11,23,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.35787988899983,261.35787988899983,261.35787988899983,261.35787988899983,261.35787988899983,261.35787988899983,261.35787988899983,261.35787988899983,261.35787988899983,261.35787988899983,l,0.28469852699981857,1,330,1,261.67498878100014,263.1767928710001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,2,0,24,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.6771448069999,263.6771448069999,263.6771448069999,263.6771448069999,263.6771448069999,263.6771448069999,263.6771448069999,263.6771448069999,263.6771448069999,263.6771448069999,a,0.3091682160002165,1,331,1,264.01072096999997,265.51250002000006,265.51250002000006,266.01291458100013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,2,1,25,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.01291458100013,266.01291458100013,266.01291458100013,266.01291458100013,266.01291458100013,266.01291458100013,266.01291458100013,266.01291458100013,266.01291458100013,266.01291458100013,l,0.37379804400006833,1,332,1,266.41334129999996,267.9150221519999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,2,2,26,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.41554672500024,268.41554672500024,268.41554672500024,268.41554672500024,268.41554672500024,268.41554672500024,268.41554672500024,268.41554672500024,268.41554672500024,268.41554672500024,a,0.32406200700006593,1,333,1,268.7660999620002,270.26784431900023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,2,3,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.76849016200003,270.76849016200003,270.76849016200003,270.76849016200003,270.76849016200003,270.76849016200003,270.76849016200003,270.76849016200003,270.76849016200003,270.76849016200003,l,0.25122341700034667,10,343,1,271.0519382450002,272.55364257600013,272.55364257600013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,2,4,28,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.0540983269998,273.0540983269998,273.0540983269998,273.0540983269998,273.0540983269998,273.0540983269998,273.0540983269998,273.0540983269998,273.0540983269998,273.0540983269998,a,0.35742054400043344,10,353,1,273.43783477099987,274.939520294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,2,5,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.4402447809998,275.4402447809998,275.4402447809998,275.4402447809998,275.4402447809998,275.4402447809998,275.4402447809998,275.4402447809998,275.4402447809998,275.4402447809998,a,0.36208955000029164,10,363,1,275.8240084889999,277.3256151549999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,2,6,30,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.8262278369998,277.8262278369998,277.8262278369998,277.8262278369998,277.8262278369998,277.8262278369998,277.8262278369998,277.8262278369998,277.8262278369998,277.8262278369998,l,0.37611685499996383,1,364,1,278.22654626199983,279.7282498989998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,2,7,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.22866362700006,280.22866362700006,280.22866362700006,280.22866362700006,280.22866362700006,280.22866362700006,280.22866362700006,280.22866362700006,280.22866362700006,280.22866362700006,a,0.3506677930004116,10,374,1,280.59584838,282.0975483709999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,2,8,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.5979495309998,282.5979495309998,282.5979495309998,282.5979495309998,282.5979495309998,282.5979495309998,282.5979495309998,282.5979495309998,282.5979495309998,282.5979495309998,l,0.34929913399992074,1,375,1,282.96504311399985,284.4666884500002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,2,9,33,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.96726041500006,284.96726041500006,284.96726041500006,284.96726041500006,284.96726041500006,284.96726041500006,284.96726041500006,284.96726041500006,284.96726041500006,284.96726041500006,a,0.37895828500040807,1,376,1,285.3678720769999,286.86932544399997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,2,10,34,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.3698434990001,287.3698434990001,287.3698434990001,287.3698434990001,287.3698434990001,287.3698434990001,287.3698434990001,287.3698434990001,287.3698434990001,287.3698434990001,l,0.4489542330002223,10,386,1,287.8372404410002,289.3387694439998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,2,11,35,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.8394241340002,289.8394241340002,289.8394241340002,289.8394241340002,289.8394241340002,289.8394241340002,289.8394241340002,289.8394241340002,289.8394241340002,289.8394241340002,l,0.5953624580001815,1,387,1,290.45688416099983,291.9585070620001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.1333426010001,360.1333426010001,360.1333426010001,360.1333426010001,360.1333426010001,360.1333426010001,360.1333426010001,360.1333426010001,360.1333426010001,360.1333426010001,a,1.252493837000202,1,388,2,361.41811051900004,362.9197437309999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.4203463069998,363.4203463069998,363.4203463069998,363.4203463069998,363.4203463069998,363.4203463069998,363.4203463069998,363.4203463069998,363.4203463069998,363.4203463069998,l,0.5517161120001219,10,398,2,364.00454151099984,365.50620098399986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,0,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.00656323600015,366.00656323600015,366.00656323600015,366.00656323600015,366.00656323600015,366.00656323600015,366.00656323600015,366.00656323600015,366.00656323600015,366.00656323600015,a,0.5411129870003606,10,408,2,366.5740459489998,368.0757621309999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.576168951,368.576168951,368.576168951,368.576168951,368.576168951,368.576168951,368.576168951,368.576168951,368.576168951,368.576168951,l,2.436149535000368,10,418,2,371.02878210100016,372.53062580000005,372.53062580000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,0,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.0310506310002,373.0310506310002,373.0310506310002,373.0310506310002,373.0310506310002,373.0310506310002,373.0310506310002,373.0310506310002,373.0310506310002,373.0310506310002,a,0.8432764569997744,10,428,2,373.8987891910001,375.40030717699983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,0,5,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.9009499499998,375.9009499499998,375.9009499499998,375.9009499499998,375.9009499499998,375.9009499499998,375.9009499499998,375.9009499499998,375.9009499499998,375.9009499499998,l,0.5979644350004492,10,438,2,376.5184560849998,378.01974567100024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,0,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.52050916100006,378.52050916100006,378.52050916100006,378.52050916100006,378.52050916100006,378.52050916100006,378.52050916100006,378.52050916100006,378.52050916100006,378.52050916100006,l,0.39418368399992687,10,448,2,378.93757493400017,380.43911854,380.43911854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,0,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.9399113569998,380.9399113569998,380.9399113569998,380.9399113569998,380.9399113569998,380.9399113569998,380.9399113569998,380.9399113569998,380.9399113569998,380.9399113569998,l,0.35164954399988346,10,458,2,381.32339347000016,382.82509152500006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
