LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,feedbk_text.started,feedbk_text.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,participant,date,expName,psychopyVersion,frameRate,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,7,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.73707774300055,161.73707774300055,161.73707774300055,161.73707774300055,161.73707774300055,161.73707774300055,161.73707774300055,161.73707774300055,161.73707774300055,161.73707774300055,a,1.0443137240017677,1,251,1,162.80499020000025,164.30664187799994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.80718285699913,164.80718285699913,164.80718285699913,164.80718285699913,164.80718285699913,164.80718285699913,164.80718285699913,164.80718285699913,164.80718285699913,164.80718285699913,l,1.9741838870013453,1,252,1,166.80954553499942,168.3112943670003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,9,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.81154478999997,168.81154478999997,168.81154478999997,168.81154478999997,168.81154478999997,168.81154478999997,168.81154478999997,168.81154478999997,168.81154478999997,168.81154478999997,l,0.9452747300001647,1,253,1,169.77923091899902,171.2811049060001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,10,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.78153241099972,171.78153241099972,171.78153241099972,171.78153241099972,171.78153241099972,171.78153241099972,171.78153241099972,171.78153241099972,171.78153241099972,171.78153241099972,a,1.3355392510020465,10,263,1,173.1496908400004,174.65136676200018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,11,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.15191422499993,175.15191422499993,175.15191422499993,175.15191422499993,175.15191422499993,175.15191422499993,175.15191422499993,175.15191422499993,175.15191422499993,175.15191422499993,a,1.0284946670017234,1,264,1,176.20295595599964,177.70468300799985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.2051371839989,178.2051371839989,178.2051371839989,178.2051371839989,178.2051371839989,178.2051371839989,178.2051371839989,178.2051371839989,178.2051371839989,178.2051371839989,l,2.3031436710007256,1,265,1,180.5396146969997,182.0430547729993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,1,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.54350601899932,182.54350601899932,182.54350601899932,182.54350601899932,182.54350601899932,182.54350601899932,182.54350601899932,182.54350601899932,182.54350601899932,182.54350601899932,l,1.0131975800013606,1,266,1,183.57816702499986,185.07953706499939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,2,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.58041824499924,185.58041824499924,185.58041824499924,185.58041824499924,185.58041824499924,185.58041824499924,185.58041824499924,185.58041824499924,185.58041824499924,185.58041824499924,a,10.856278277000456,10,276,1,196.45862580799985,197.96047423599884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,3,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.46082331300022,198.46082331300022,198.46082331300022,198.46082331300022,198.46082331300022,198.46082331300022,198.46082331300022,198.46082331300022,198.46082331300022,198.46082331300022,l,0.912182425001447,1,277,1,199.39529689299889,200.89690055699975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,4,16,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.39754306599934,201.39754306599934,201.39754306599934,201.39754306599934,201.39754306599934,201.39754306599934,201.39754306599934,201.39754306599934,201.39754306599934,201.39754306599934,l,1.2154946600003314,10,287,1,202.63240848199894,204.13391854899965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,5,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.6345575989999,204.6345575989999,204.6345575989999,204.6345575989999,204.6345575989999,204.6345575989999,204.6345575989999,204.6345575989999,204.6345575989999,204.6345575989999,a,1.2359126400006062,1,288,1,205.9024349499996,207.40404589699938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,6,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.9046350209992,207.9046350209992,207.9046350209992,207.9046350209992,207.9046350209992,207.9046350209992,207.9046350209992,207.9046350209992,207.9046350209992,207.9046350209992,l,5.045237451000503,10,298,1,212.97691045300053,214.47853278100047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,7,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.97953904399947,214.97953904399947,214.97953904399947,214.97953904399947,214.97953904399947,214.97953904399947,214.97953904399947,214.97953904399947,214.97953904399947,214.97953904399947,a,1.3615146040010586,10,308,1,216.3641806020005,217.86564824599918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,8,20,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.36626579599942,218.36626579599942,218.36626579599942,218.36626579599942,218.36626579599942,218.36626579599942,218.36626579599942,218.36626579599942,218.36626579599942,218.36626579599942,a,1.3104089860007662,1,309,1,219.70100096399983,221.20264413899895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,9,21,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.70306087399877,221.70306087399877,221.70306087399877,221.70306087399877,221.70306087399877,221.70306087399877,221.70306087399877,221.70306087399877,221.70306087399877,221.70306087399877,l,4.326893122000911,10,319,1,226.0579725819989,227.55979688099978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,10,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.06050136799968,228.06050136799968,228.06050136799968,228.06050136799968,228.06050136799968,228.06050136799968,228.06050136799968,228.06050136799968,228.06050136799968,228.06050136799968,a,0.9517941480007721,1,320,1,229.04497970299963,230.5463806379994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,11,23,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.04706801599968,231.04706801599968,231.04706801599968,231.04706801599968,231.04706801599968,231.04706801599968,231.04706801599968,231.04706801599968,231.04706801599968,231.04706801599968,a,1.5100960140007373,10,330,1,232.58184080499996,234.083567235999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,2,0,24,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.58397654200053,234.58397654200053,234.58397654200053,234.58397654200053,234.58397654200053,234.58397654200053,234.58397654200053,234.58397654200053,234.58397654200053,234.58397654200053,l,3.9098000320009305,1,331,1,238.52175796099982,240.02349965099893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,2,1,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.5239621239998,240.5239621239998,240.5239621239998,240.5239621239998,240.5239621239998,240.5239621239998,240.5239621239998,240.5239621239998,240.5239621239998,240.5239621239998,l,3.27209332700113,1,332,1,243.82760032199985,245.32935899899894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,2,2,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.82998732799933,245.82998732799933,245.82998732799933,245.82998732799933,245.82998732799933,245.82998732799933,245.82998732799933,245.82998732799933,245.82998732799933,245.82998732799933,l,3.3673801890017785,10,342,1,249.21718843599956,250.71860776299945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,2,3,27,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.21921957300037,251.21921957300037,251.21921957300037,251.21921957300037,251.21921957300037,251.21921957300037,251.21921957300037,251.21921957300037,251.21921957300037,251.21921957300037,a,6.091561705001368,1,343,1,257.3426482239993,258.8442373329999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,2,4,28,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.34474136800054,259.34474136800054,259.34474136800054,259.34474136800054,259.34474136800054,259.34474136800054,259.34474136800054,259.34474136800054,259.34474136800054,259.34474136800054,l,1.1880704130016966,1,344,1,260.56278800200016,262.06450192599914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,2,5,29,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.5649848180001,262.5649848180001,262.5649848180001,262.5649848180001,262.5649848180001,262.5649848180001,262.5649848180001,262.5649848180001,262.5649848180001,262.5649848180001,a,8.783721608000633,1,345,1,271.3746957989988,272.8764961300003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,2,6,30,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.3769609230003,273.3769609230003,273.3769609230003,273.3769609230003,273.3769609230003,273.3769609230003,273.3769609230003,273.3769609230003,273.3769609230003,273.3769609230003,a,1.2195636619999277,10,355,1,274.6282190889997,276.13010403599947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,2,7,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.63073717599946,276.63073717599946,276.63073717599946,276.63073717599946,276.63073717599946,276.63073717599946,276.63073717599946,276.63073717599946,276.63073717599946,276.63073717599946,a,1.4779363079996983,1,356,1,278.13221964699915,279.63410899500013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,2,8,32,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.13431492999916,280.13431492999916,280.13431492999916,280.13431492999916,280.13431492999916,280.13431492999916,280.13431492999916,280.13431492999916,280.13431492999916,280.13431492999916,l,8.71845271500024,1,357,1,288.8772364380002,290.379065232999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,2,9,33,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.87943619900034,290.87943619900034,290.87943619900034,290.87943619900034,290.87943619900034,290.87943619900034,290.87943619900034,290.87943619900034,290.87943619900034,290.87943619900034,l,0.9511191290002898,10,367,1,291.84722031099955,293.34880021000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,2,10,34,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.8493879590005,293.8493879590005,293.8493879590005,293.8493879590005,293.8493879590005,293.8493879590005,293.8493879590005,293.8493879590005,293.8493879590005,293.8493879590005,a,1.475796689001072,10,377,1,295.35100083,296.852782422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,2,11,35,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.3532700889991,297.3532700889991,297.3532700889991,297.3532700889991,297.3532700889991,297.3532700889991,297.3532700889991,297.3532700889991,297.3532700889991,297.3532700889991,a,2.0531587380010023,10,387,1,299.4389311719988,300.94062668900006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.1502558659995,303.1502558659995,303.1502558659995,303.1502558659995,303.1502558659995,303.1502558659995,303.1502558659995,303.1502558659995,303.1502558659995,303.1502558659995,l,9.23789412000042,10,397,2,312.4203685829998,313.9215688530003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.42223107800055,314.42223107800055,314.42223107800055,314.42223107800055,314.42223107800055,314.42223107800055,314.42223107800055,314.42223107800055,314.42223107800055,314.42223107800055,a,0.8946812720005255,10,407,2,315.33982830700006,316.84146399400015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.3420823409997,317.3420823409997,317.3420823409997,317.3420823409997,317.3420823409997,317.3420823409997,317.3420823409997,317.3420823409997,317.3420823409997,317.3420823409997,a,1.1989448480017018,10,417,2,318.5601524069989,320.06176257199877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.562439243,320.562439243,320.562439243,320.562439243,320.562439243,320.562439243,320.562439243,320.562439243,320.562439243,320.562439243,l,0.8098389700007829,10,427,2,321.3967269650002,322.89837238399923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.39890380199904,323.39890380199904,323.39890380199904,323.39890380199904,323.39890380199904,323.39890380199904,323.39890380199904,323.39890380199904,323.39890380199904,323.39890380199904,l,1.1670579880010337,1,428,2,324.58369636099997,326.0852773080005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,0,5,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.58557854599894,326.58557854599894,326.58557854599894,326.58557854599894,326.58557854599894,326.58557854599894,326.58557854599894,326.58557854599894,326.58557854599894,326.58557854599894,l,1.1473891870009538,1,429,2,327.7534901359995,329.2552481820003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,0,6,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.7557605279999,329.7557605279999,329.7557605279999,329.7557605279999,329.7557605279999,329.7557605279999,329.7557605279999,329.7557605279999,329.7557605279999,329.7557605279999,a,1.6973688080015563,1,430,2,331.4743875309996,332.9758939149997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.4765368650005,333.4765368650005,333.4765368650005,333.4765368650005,333.4765368650005,333.4765368650005,333.4765368650005,333.4765368650005,333.4765368650005,333.4765368650005,a,1.3691021200011164,10,440,2,334.8780774200004,336.37966442299876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,0,8,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.8801056680004,336.8801056680004,336.8801056680004,336.8801056680004,336.8801056680004,336.8801056680004,336.8801056680004,336.8801056680004,336.8801056680004,336.8801056680004,a,2.028462975000366,10,450,2,338.9324939319995,340.4341939900005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,0,9,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.93468313300036,340.93468313300036,340.93468313300036,340.93468313300036,340.93468313300036,340.93468313300036,340.93468313300036,340.93468313300036,340.93468313300036,340.93468313300036,a,1.5197107160001906,1,451,2,342.48646451499917,343.9867092349996,343.9867092349996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,0,10,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.488744332999,344.488744332999,344.488744332999,344.488744332999,344.488744332999,344.488744332999,344.488744332999,344.488744332999,344.488744332999,344.488744332999,l,1.804334493001079,10,461,2,346.3243065530005,347.8257213050001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,0,11,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.32644388299923,348.32644388299923,348.32644388299923,348.32644388299923,348.32644388299923,348.32644388299923,348.32644388299923,348.32644388299923,348.32644388299923,348.32644388299923,a,3.4778668630005996,1,462,2,351.83016686500014,353.3319006269994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,1,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.832462295999,353.832462295999,353.832462295999,353.832462295999,353.832462295999,353.832462295999,353.832462295999,353.832462295999,353.832462295999,353.832462295999,a,2.3481005220000952,10,472,2,356.20150704499974,357.7032889940001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,1,1,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.2037781380004,358.2037781380004,358.2037781380004,358.2037781380004,358.2037781380004,358.2037781380004,358.2037781380004,358.2037781380004,358.2037781380004,358.2037781380004,a,2.008769444000791,1,473,2,360.2393947620003,361.74091731299995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,1,2,14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.24189685700003,362.24189685700003,362.24189685700003,362.24189685700003,362.24189685700003,362.24189685700003,362.24189685700003,362.24189685700003,362.24189685700003,362.24189685700003,l,4.188560013000824,1,474,2,366.4628470030002,367.96459260899974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95034,2022-09-16_12h00.42.748,vts_reward_expectancy,2022.2.4,59.86118359128259,
