LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,training_fix.started,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,fix.started,fix.stopped,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpect,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,684,,,,132,B,star,0.0010228360006294679,814.8199324439993,815.3241362109984,,,,,1,0,,,2,,,,,,,,815.3241362109984,815.3241362109984,815.3241362109984,815.3241362109984,816.8255118719972,816.8255118719972,816.8255118719972,816.8255118719972,816.8255118719972,816.8255118719972,816.8255118719972,816.8255118719972,repeat,letter,lettRpt,j,1.2958664110046811,vtsPrac,818.143601380998,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,684,,,,125,D,circle,0.00110923999818624,820.1256645499998,820.6296873069987,,,,,1,0,,,2,,,,,,,,820.6296873069987,820.6296873069987,820.6296873069987,820.6296873069987,822.1315722139989,822.1315722139989,822.1315722139989,822.1315722139989,822.1315722139989,822.1315722139989,822.1315722139989,822.1315722139989,repeat,letter,lettRpt,j,1.2775011880039528,vtsPrac,823.4329136699998,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,684,,,,132,H,triangle,0.0008951179988798685,825.4140705350001,825.9189189319986,,,,,1,0,,,2,,,,,,,,825.9189189319986,825.9189189319986,825.9189189319986,825.9189189319986,827.420730324,827.420730324,827.420730324,827.420730324,827.420730324,827.420730324,827.420730324,827.420730324,switch,number,numSwt,d,1.285586661004345,vtsPrac,828.7387303100004,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,684,,,,160,S,star,0.0009459459979552776,830.7208082629986,831.2246734990003,,,,,1,0,,,2,,,,,,,,831.2246734990003,831.2246734990003,831.2246734990003,831.2246734990003,832.7265732359992,832.7265732359992,832.7265732359992,832.7265732359992,832.7265732359992,832.7265732359992,832.7265732359992,832.7265732359992,switch,letter,lettSwt,k,1.0584630430021207,vtsPrac,833.8110557750006,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,684,,,,139,B,hexagon,0.00088644000061322,835.7927161309999,836.2971163719994,,,,,1,0,,,2,,,,,,,,836.2971163719994,836.2971163719994,836.2971163719994,836.2971163719994,837.7985910299976,837.7985910299976,837.7985910299976,837.7985910299976,837.7985910299976,837.7985910299976,837.7985910299976,837.7985910299976,repeat,letter,lettRpt,j,1.5240062030025001,vtsPrac,839.350338627999,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,684,,,,139,H,star,0.001177174002805259,841.3321610499988,841.8363859659985,,,,,1,0,,,2,,,,,,,,841.8363859659985,841.8363859659985,841.8363859659985,841.8363859659985,843.3382137539993,843.3382137539993,843.3382137539993,843.3382137539993,843.3382137539993,843.3382137539993,843.3382137539993,843.3382137539993,switch,number,numSwt,d,1.1747569350045524,vtsPrac,844.5395419989982,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,684,,,,132,F,triangle,0.0011071150001953356,846.5215582370001,847.0256376069992,,,,,1,0,,,2,,,,,,,,847.0256376069992,847.0256376069992,847.0256376069992,847.0256376069992,848.5273244549971,848.5273244549971,848.5273244549971,848.5273244549971,848.5273244549971,848.5273244549971,848.5273244549971,848.5273244549971,repeat,number,numRpt,d,0.7226680360035971,vtsPrac,849.2784238309978,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,684,,,,125,U,hexagon,0.0011523039975145366,851.2604233040001,851.7641760849983,,,,,1,0,,,2,,,,,,,,851.7641760849983,851.7641760849983,851.7641760849983,851.7641760849983,853.2658824639984,853.2658824639984,853.2658824639984,853.2658824639984,853.2658824639984,853.2658824639984,853.2658824639984,853.2658824639984,switch,letter,lettSwt,k,1.3187994980035,vtsPrac,854.6172662129975,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,684,,,,146,B,circle,0.0009424640011275187,856.5997782779996,857.1033838080002,,,,,1,0,,,2,,,,,,,,857.1033838080002,857.1033838080002,857.1033838080002,857.1033838080002,858.604897768997,858.604897768997,858.604897768997,858.604897768997,858.604897768997,858.604897768997,858.604897768997,858.604897768997,switch,number,numSwt,d,1.4444720380051876,vtsPrac,860.0732603309989,,,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,684,,,,139,Y,triangle,0.0028330589993856847,892.857094150997,893.3600827009977,,,,,1,0,,,,,,,,,,,893.3600827009977,893.3600827009977,893.3600827009977,893.3600827009977,894.8618094509984,894.8618094509984,894.8618094509984,894.8618094509984,894.8618094509984,894.8618094509984,894.8618094509984,894.8618094509984,repeat,number,numRpt,d,0.6997191140035284,noRew,,0,895.5945642449988,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,684,,,,160,F,circle,0.002273228998092236,897.5772289050001,898.0819035889981,,,,,1,0,,,,,,,,,,,898.0819035889981,898.0819035889981,898.0819035889981,898.0819035889981,899.5834591329985,899.5834591329985,899.5834591329985,899.5834591329985,899.5834591329985,899.5834591329985,899.5834591329985,899.5834591329985,switch,letter,lettSwt,j,1.378279222004494,noRew,,0,900.9851280179973,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,0,684,,,,167,W,triangle,0.0010592969993012957,902.9675811359994,903.4711804899998,,,,,1,0,,,,,,,,,,,903.4711804899998,903.4711804899998,903.4711804899998,903.4711804899998,904.9729817959997,904.9729817959997,904.9729817959997,904.9729817959997,904.9729817959997,904.9729817959997,904.9729817959997,904.9729817959997,switch,number,numSwt,f,0.6848676900008286,noRew,,0,905.6903291499984,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,0,684,,,,174,U,star,0.0010779880030895583,907.6726307489989,908.1765563869994,,,,,1,0,,,,,,,,,,,908.1765563869994,908.1765563869994,908.1765563869994,908.1765563869994,909.6781122299981,909.6781122299981,909.6781122299981,909.6781122299981,909.6781122299981,909.6781122299981,909.6781122299981,909.6781122299981,switch,letter,lettSwt,k,0.5477660010037653,noRew,,0,910.2455719419995,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,0,684,,,,139,Y,triangle,0.0008331339995493181,912.2277584119984,912.731347126999,,,,,1,0,,,,,,,,,,,912.731347126999,912.731347126999,912.731347126999,912.731347126999,914.2330711059985,914.2330711059985,914.2330711059985,914.2330711059985,914.2330711059985,914.2330711059985,914.2330711059985,914.2330711059985,repeat,letter,lettRpt,k,0.5436771890053933,noRew,,0,914.800326487999,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,0,684,,,,160,F,star,0.0009919299991452135,916.786386926,917.2863283749975,,,,,0,0,,,,,,,,,,,917.2863283749975,917.2863283749975,917.2863283749975,917.2863283749975,918.787966721,918.787966721,918.787966721,918.787966721,918.787966721,918.787966721,918.787966721,918.787966721,switch,number,NA,d,0.6059949310001684,noRew,,0,919.421965657999,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,0,684,,,,167,W,star,0.0011349689993949141,921.404417632999,921.9081035969975,,,,,1,1,,,,,,,,,,,921.9081035969975,921.9081035969975,921.9081035969975,921.9081035969975,923.4099282610005,923.4099282610005,923.4099282610005,923.4099282610005,923.4099282610005,923.4099282610005,923.4099282610005,923.4099282610005,repeat,number,numRpt,f,0.7750681780016748,noRew,,0,924.2107492350005,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,0,684,,,,174,U,circle,0.0010010759979195427,926.1930087949986,926.6966544049974,,,,,1,0,,,,,,,,,,,926.6966544049974,926.6966544049974,926.6966544049974,926.6966544049974,928.1984284699975,928.1984284699975,928.1984284699975,928.1984284699975,928.1984284699975,928.1984284699975,928.1984284699975,928.1984284699975,switch,letter,lettSwt,k,0.9868442580045667,noRew,,0,929.2162028229977,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,0,684,,,,174,H,circle,0.0007917500006442424,931.1977013819997,931.7024380429975,,,,,1,0,,,,,,,,,,,931.7024380429975,931.7024380429975,931.7024380429975,931.7024380429975,933.2038087869987,933.2038087869987,933.2038087869987,933.2038087869987,933.2038087869987,933.2038087869987,933.2038087869987,933.2038087869987,switch,number,numSwt,f,0.5891591340005107,noRew,,0,933.8212621829989,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,0,684,,,,139,U,triangle,0.0010395509998488706,935.803621908999,936.3074235719978,,,,,1,0,,,,,,,,,,,936.3074235719978,936.3074235719978,936.3074235719978,936.3074235719978,937.8090951939994,937.8090951939994,937.8090951939994,937.8090951939994,937.8090951939994,937.8090951939994,937.8090951939994,937.8090951939994,switch,letter,lettSwt,k,0.727716875004262,noRew,,0,938.5598237609993,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,0,684,,,,181,Y,hexagon,0.0008773170011409093,940.5422240029984,941.0459380510001,,,,,1,0,,,,,,,,,,,941.0459380510001,941.0459380510001,941.0459380510001,941.0459380510001,942.547595011998,942.547595011998,942.547595011998,942.547595011998,942.547595011998,942.547595011998,942.547595011998,942.547595011998,switch,number,numSwt,f,0.6538665280022542,noRew,,0,943.231418547999,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,0,684,,,,146,B,circle,0.0009139719986706041,945.213493588999,945.717628765,,,,,1,0,,,,,,,,,,,945.717628765,945.717628765,945.717628765,945.717628765,947.2194785270003,947.2194785270003,947.2194785270003,947.2194785270003,947.2194785270003,947.2194785270003,947.2194785270003,947.2194785270003,switch,letter,lettSwt,j,0.8692801820034219,noRew,,0,948.1204951330001,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,0,684,,,,174,F,circle,0.0012856490029662382,950.1017415429997,950.6065921349982,,,,,1,0,,,,,,,,,,,950.6065921349982,950.6065921349982,950.6065921349982,950.6065921349982,952.1083109579995,952.1083109579995,952.1083109579995,952.1083109579995,952.1083109579995,952.1083109579995,952.1083109579995,952.1083109579995,repeat,letter,lettRpt,j,0.7343243550021725,noRew,,0,952.8592151679986,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,0,684,,,,146,W,triangle,0.0005847530010214541,954.8403515350001,955.3451577839987,,,,,1,0,,,,,,,,,,,955.3451577839987,955.3451577839987,955.3451577839987,955.3451577839987,956.8467436149986,956.8467436149986,956.8467436149986,956.8467436149986,956.8467436149986,956.8467436149986,956.8467436149986,956.8467436149986,switch,number,numSwt,d,0.9942518760035455,noRew,,0,957.8645111439982,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,0,684,,,,125,D,triangle,0.001147670998761896,959.846694388998,960.350529383999,,,,,1,0,,,,,,,,,,,960.350529383999,960.350529383999,960.350529383999,960.350529383999,961.8521608970004,961.8521608970004,961.8521608970004,961.8521608970004,961.8521608970004,961.8521608970004,961.8521608970004,961.8521608970004,repeat,number,numRpt,d,0.5887698960032139,noRew,,0,962.4699190329993,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,0,684,,,,139,B,hexagon,0.0011638199976005126,964.4522797479985,964.9555803349976,,,,,1,0,,,,,,,,,,,964.9555803349976,964.9555803349976,964.9555803349976,964.9555803349976,966.4572230929989,966.4572230929989,966.4572230929989,966.4572230929989,966.4572230929989,966.4572230929989,966.4572230929989,966.4572230929989,repeat,number,numRpt,d,1.1924418750022596,noRew,,0,967.675533824,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,0,684,,,,125,U,triangle,0.00128531100199325,969.657712035998,970.1614136459975,,,,,1,0,,,,,,,,,,,970.1614136459975,970.1614136459975,970.1614136459975,970.1614136459975,971.6631718449971,971.6631718449971,971.6631718449971,971.6631718449971,971.6631718449971,971.6631718449971,971.6631718449971,971.6631718449971,switch,letter,lettSwt,k,0.8675157400030002,noRew,,0,972.5473795819998,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,0,684,,,,139,B,hexagon,0.0005304089972923975,974.5299273229975,975.0333403849982,,,,,1,0,,,,,,,,,,,975.0333403849982,975.0333403849982,975.0333403849982,975.0333403849982,976.5351628949975,976.5351628949975,976.5351628949975,976.5351628949975,976.5351628949975,976.5351628949975,976.5351628949975,976.5351628949975,repeat,letter,lettRpt,j,0.867702253999596,noRew,,0,977.4193516209998,978.921123103999,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,0,684,,,,160,F,hexagon,0.0007833870004105847,979.4020123829978,979.9053895659999,,,,,1,0,,,,,,,,,,,979.9053895659999,979.9053895659999,979.9053895659999,979.9053895659999,981.4071641189985,981.4071641189985,981.4071641189985,981.4071641189985,981.4071641189985,981.4071641189985,981.4071641189985,981.4071641189985,switch,number,numSwt,f,0.6513081780030916,noRew,,0,982.091104649,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,0,684,,,,181,H,star,0.0011467040021670982,984.0724586319993,984.5772900159973,,,,,1,0,,,,,,,,,,,984.5772900159973,984.5772900159973,984.5772900159973,984.5772900159973,986.079415199998,986.079415199998,986.079415199998,986.079415199998,986.079415199998,986.079415199998,986.079415199998,986.079415199998,repeat,number,numRpt,f,0.4897808710047684,noRew,,0,986.5961872419975,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,0,684,,,,139,U,hexagon,0.00106771100035985,988.5774212769975,989.0825209109971,,,,,1,0,,,,,,,,,,,989.0825209109971,989.0825209109971,989.0825209109971,989.0825209109971,990.5838360559974,990.5838360559974,990.5838360559974,990.5838360559974,990.5838360559974,990.5838360559974,990.5838360559974,990.5838360559974,switch,letter,lettSwt,k,0.7610670770045544,noRew,,0,991.368205499999,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,0,684,,,,146,D,circle,0.0011830269977508578,993.3506838020003,993.8545037740005,,,,,1,0,,,,,,,,,,,993.8545037740005,993.8545037740005,993.8545037740005,993.8545037740005,995.3559273549981,995.3559273549981,995.3559273549981,995.3559273549981,995.3559273549981,995.3559273549981,995.3559273549981,995.3559273549981,repeat,letter,lettRpt,j,0.6458918550015369,noRew,,0,996.0232186969988,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,0,684,,,,160,Y,hexagon,0.001138255000114441,998.0058276889977,998.5093578109991,,,,,1,0,,,,,,,,,,,998.5093578109991,998.5093578109991,998.5093578109991,998.5093578109991,1000.0107804439976,1000.0107804439976,1000.0107804439976,1000.0107804439976,1000.0107804439976,1000.0107804439976,1000.0107804439976,1000.0107804439976,repeat,letter,lettRpt,k,0.6867044860009628,noRew,,0,1000.7285849769978,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,0,684,,,,125,H,circle,0.0011902080004801974,1002.7108512300001,1003.2145122410002,,,,,1,0,,,,,,,,,,,1003.2145122410002,1003.2145122410002,1003.2145122410002,1003.2145122410002,1004.7164120950001,1004.7164120950001,1004.7164120950001,1004.7164120950001,1004.7164120950001,1004.7164120950001,1004.7164120950001,1004.7164120950001,switch,number,numSwt,d,0.44497687100374606,noRew,,0,1005.1834660339991,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,0,684,,,,125,H,star,0.0010103310014528688,1007.1646022249988,1007.6698165569978,,,,,1,0,,,,,,,,,,,1007.6698165569978,1007.6698165569978,1007.6698165569978,1007.6698165569978,1009.1712410929977,1009.1712410929977,1009.1712410929977,1009.1712410929977,1009.1712410929977,1009.1712410929977,1009.1712410929977,1009.1712410929977,repeat,number,numRpt,d,0.8229214330021932,noRew,,0,1010.0221495929982,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,0,684,,,,174,B,hexagon,0.001210813999932725,1012.0032546399998,1012.5082341460002,,,,,1,0,,,,,,,,,,,1012.5082341460002,1012.5082341460002,1012.5082341460002,1012.5082341460002,1014.0098039969998,1014.0098039969998,1014.0098039969998,1014.0098039969998,1014.0098039969998,1014.0098039969998,1014.0098039969998,1014.0098039969998,repeat,number,numRpt,f,0.6068400479998672,noRew,,0,1014.6439089790001,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,0,684,,,,132,D,circle,0.0010731330003181938,1016.6262689549985,1017.1301765309981,,,,,1,0,,,,,,,,,,,1017.1301765309981,1017.1301765309981,1017.1301765309981,1017.1301765309981,1018.6318388019972,1018.6318388019972,1018.6318388019972,1018.6318388019972,1018.6318388019972,1018.6318388019972,1018.6318388019972,1018.6318388019972,repeat,number,numRpt,d,0.6975634780028486,noRew,,0,1019.348904090999,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,0,684,,,,146,S,triangle,0.0008296259984490462,1021.3313864390002,1021.8352604419997,,,,,1,0,,,,,,,,,,,1021.8352604419997,1021.8352604419997,1021.8352604419997,1021.8352604419997,1023.3370655670005,1023.3370655670005,1023.3370655670005,1023.3370655670005,1023.3370655670005,1023.3370655670005,1023.3370655670005,1023.3370655670005,switch,letter,lettSwt,k,0.7514250580024964,noRew,,0,1024.1210177350004,,,,,,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
