LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,23,0,23,0,,,,,,,,,,,,,,,,0,1053,,,1655.2642180979965,,,146,Y,triangle,-6.223699892871082e-05,,,,,0,0,,,,,,,,,,,1651.5737819360002,1651.5737819360002,1651.5737819360002,1651.5737819360002,1653.078446118001,1653.078446118001,1653.078446118001,1653.078446118001,1653.078446118001,1653.078446118001,1653.078446118001,1653.078446118001,repeat,number,NA,f,0.6599489889995311,noRew,,3,,,,,,,,,1653.7655348249973,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,24,0,24,0,,,,,,,,,,,,,,,,0,1053,,,1659.7525966440007,,1660.2531740849954,181,D,star,0.0015193110011750832,,,,,0,1,,,,,,,,,,,1656.2435068429986,1656.2435068429986,1656.2435068429986,1656.2435068429986,1657.7504152849942,1657.7504152849942,1657.7504152849942,1657.7504152849942,1657.7504152849942,1657.7504152849942,1657.7504152849942,1657.7504152849942,repeat,number,NA,d,0.46808806899935007,noRew,,3,,,,,,,,,1658.2509356169976,1659.7525966440007,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,25,0,25,0,,,,,,,,,,,,,,,,10,1063,,,1664.2907913050003,,,174,Y,triangle,-0.00037247200089041144,,,,,1,1,,,,,,,,,,,1660.7335936870004,1660.7335936870004,1660.7335936870004,1660.7335936870004,1662.238745786999,1662.238745786999,1662.238745786999,1662.238745786999,1662.238745786999,1662.238745786999,1662.238745786999,1662.238745786999,repeat,number,numRpt,f,0.5325746670059743,noRew,,3,,,,,,,,,1662.7925091750003,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,26,0,26,0,,,,,,,,,,,,,,,,10,1073,,,1668.8292090079995,,,167,H,star,0.0014143369990051724,,,,,1,0,,,,,,,,,,,1665.2695159509967,1665.2695159509967,1665.2695159509967,1665.2695159509967,1666.7770318659968,1666.7770318659968,1666.7770318659968,1666.7770318659968,1666.7770318659968,1666.7770318659968,1666.7770318659968,1666.7770318659968,repeat,number,numRpt,f,0.5292598300002282,noRew,,3,,,,,,,,,1667.3431434629965,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,27,0,27,0,,,,,,,,,,,,,,,,10,1083,,,1673.3507508389957,,,125,W,triangle,0.0016944580056588165,,,,,1,0,,,,,,,,,,,1669.8091957889992,1669.8091957889992,1669.8091957889992,1669.8091957889992,1671.3151279629965,1671.3151279629965,1671.3151279629965,1671.3151279629965,1671.3151279629965,1671.3151279629965,1671.3151279629965,1671.3151279629965,repeat,number,numRpt,d,0.503014764006366,noRew,,3,,,,,,,,,1671.8504753969974,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,28,0,28,0,,,,,,,,,,,,,,,,1,1084,,,1677.9058579179982,,,160,B,triangle,0.0017792790022213012,,,,,1,0,,,,,,,,,,,1674.3301327669978,1674.3301327669978,1674.3301327669978,1674.3301327669978,1675.836968521995,1675.836968521995,1675.836968521995,1675.836968521995,1675.836968521995,1675.836968521995,1675.836968521995,1675.836968521995,repeat,number,numRpt,f,0.5419709080015309,noRew,,3,,,,,,,,,1676.4081028649962,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,29,0,29,0,,,,,,,,,,,,,,,,0,1084,,,1682.5276783059962,,,132,U,star,0.0013950049979030155,,,,,1,0,,,,,,,,,,,1678.8848254299955,1678.8848254299955,1678.8848254299955,1678.8848254299955,1680.392007673996,1680.392007673996,1680.392007673996,1680.392007673996,1680.392007673996,1680.392007673996,1680.392007673996,1680.392007673996,repeat,number,numRpt,d,0.6098160650071804,noRew,,3,,,,,,,,,1681.0294466859996,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,30,0,30,0,,,,,,,,,,,,,,,,0,1084,,,1686.949199167997,,,146,S,star,0.0015555629943264648,,,,,0,0,,,,,,,,,,,1683.5064541199972,1683.5064541199972,1683.5064541199972,1683.5064541199972,1685.0136661959987,1685.0136661959987,1685.0136661959987,1685.0136661959987,1685.0136661959987,1685.0136661959987,1685.0136661959987,1685.0136661959987,repeat,number,NA,f,0.4056320500021684,noRew,,3,,,,,,,,,1685.4509371919994,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,31,0,31,0,,,,,,,,,,,,,,,,0,1084,,,1691.8880137209999,,1692.3891836760013,139,F,triangle,0.0014914659986970946,,,,,0,1,,,,,,,,,,,1687.9273105329994,1687.9273105329994,1687.9273105329994,1687.9273105329994,1689.4353308939972,1689.4353308939972,1689.4353308939972,1689.4353308939972,1689.4353308939972,1689.4353308939972,1689.4353308939972,1689.4353308939972,repeat,number,NA,f,0.9191933699985384,noRew,,3,,,,,,,,,1690.3862963110005,1691.8880137209999,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,1,1085,,,1733.8341724299971,,,181,F,circle,0.0020932339975843206,,,,,1,1,,,,,,,,,,,1730.207536752001,1730.207536752001,1730.207536752001,1730.207536752001,1731.715395897998,1731.715395897998,1731.715395897998,1731.715395897998,1731.715395897998,1731.715395897998,1731.715395897998,1731.715395897998,repeat,number,numRpt,f,0.5905074190013693,noRew,,4,,,,,,,space,0.7206615050017717,1732.3365946979975,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,0,1085,,,1738.4225413499953,,,125,Y,hexagon,0.0013105889956932515,,,,,0,0,,,,,,,,,,,1734.8132715589963,1734.8132715589963,1734.8132715589963,1734.8132715589963,1736.319861390999,1736.319861390999,1736.319861390999,1736.319861390999,1736.319861390999,1736.319861390999,1736.319861390999,1736.319861390999,repeat,number,NA,f,0.5787663599985535,noRew,,4,,,,,,,,,1736.925531973,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,2,0,2,0,,,,,,,,,,,,,,,,10,1095,,,1743.1779111959986,,,139,W,circle,0.0013119410068611614,,,,,1,1,,,,,,,,,,,1739.402073583995,1739.402073583995,1739.402073583995,1739.402073583995,1740.9085353970004,1740.9085353970004,1740.9085353970004,1740.9085353970004,1740.9085353970004,1740.9085353970004,1740.9085353970004,1740.9085353970004,repeat,number,numRpt,d,0.7503117369997199,noRew,,4,,,,,,,,,1741.6788728979955,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,3,0,3,0,,,,,,,,,,,,,,,,0,1095,,,1747.8330529259983,,,174,U,hexagon,0.0016800619996502064,,,,,1,0,,,,,,,,,,,1744.1569205139967,1744.1569205139967,1744.1569205139967,1744.1569205139967,1745.6638491829945,1745.6638491829945,1745.6638491829945,1745.6638491829945,1745.6638491829945,1745.6638491829945,1745.6638491829945,1745.6638491829945,repeat,number,numRpt,f,0.618506275000982,noRew,,4,,,,,,,,,1746.3314842289983,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,4,0,4,0,,,,,,,,,,,,,,,,1,1096,,,1752.5216625339963,,,160,B,circle,0.002949804002128076,,,,,1,0,,,,,,,,,,,1748.812097629001,1748.812097629001,1748.812097629001,1748.812097629001,1750.3189974439956,1750.3189974439956,1750.3189974439956,1750.3189974439956,1750.3189974439956,1750.3189974439956,1750.3189974439956,1750.3189974439956,repeat,number,numRpt,f,0.682747062004637,noRew,,4,,,,,,,,,1751.0230540229968,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,5,0,5,0,,,,,,,,,,,,,,,,0,1096,,,1757.0931683099989,,,132,D,hexagon,0.0016044419971876778,,,,,1,0,,,,,,,,,,,1753.5006380970008,1753.5006380970008,1753.5006380970008,1753.5006380970008,1755.0075383779986,1755.0075383779986,1755.0075383779986,1755.0075383779986,1755.0075383779986,1755.0075383779986,1755.0075383779986,1755.0075383779986,repeat,number,numRpt,d,0.5627088330074912,noRew,,4,,,,,,,,,1755.5949598709994,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,6,0,6,0,,,,,,,,,,,,,,,,0,1096,,,1761.6985207789985,,,146,S,hexagon,0.0017667070060269907,,,,,0,0,,,,,,,,,,,1758.0715050699946,1758.0715050699946,1758.0715050699946,1758.0715050699946,1759.5792542759955,1759.5792542759955,1759.5792542759955,1759.5792542759955,1759.5792542759955,1759.5792542759955,1759.5792542759955,1759.5792542759955,repeat,number,NA,f,0.5994646860053763,noRew,,4,,,,,,,,,1760.2002136559968,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,7,0,7,0,,,,,,,,,,,,,,,,1,1097,,,1766.2866469299988,,,167,H,circle,0.0009169569966616109,,,,,1,1,,,,,,,,,,,1762.6773143709943,1762.6773143709943,1762.6773143709943,1762.6773143709943,1764.1843934759963,1764.1843934759963,1764.1843934759963,1764.1843934759963,1764.1843934759963,1764.1843934759963,1764.1843934759963,1764.1843934759963,repeat,number,numRpt,f,0.5701975780029898,noRew,,4,,,,,,,,,1764.7878791749972,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,8,0,8,0,,,,,,,,,,,,,,,,0,1097,,,1770.941895430995,,,181,F,hexagon,0.0017292029951931909,,,,,1,0,,,,,,,,,,,1767.2656751370014,1767.2656751370014,1767.2656751370014,1767.2656751370014,1768.772742781999,1768.772742781999,1768.772742781999,1768.772742781999,1768.772742781999,1768.772742781999,1768.772742781999,1768.772742781999,repeat,number,numRpt,f,0.6373505370065686,noRew,,4,,,,,,,,,1769.4437390739986,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,9,0,9,0,,,,,,,,,,,,,,,,1,1098,,,1775.4802279009964,,,125,Y,circle,0.001697614003205672,,,,,1,0,,,,,,,,,,,1771.9217239380014,1771.9217239380014,1771.9217239380014,1771.9217239380014,1773.4280452589956,1773.4280452589956,1773.4280452589956,1773.4280452589956,1773.4280452589956,1773.4280452589956,1773.4280452589956,1773.4280452589956,repeat,number,numRpt,d,0.5266277250048006,noRew,,4,,,,,,,,,1773.9825262449958,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,10,0,10,0,,,,,,,,,,,,,,,,10,1108,,,1780.0519475909969,,,139,W,hexagon,0.0015630830021109432,,,,,1,0,,,,,,,,,,,1776.4589770509992,1776.4589770509992,1776.4589770509992,1776.4589770509992,1777.9662618359944,1777.9662618359944,1777.9662618359944,1777.9662618359944,1777.9662618359944,1777.9662618359944,1777.9662618359944,1777.9662618359944,switch,letter,lettSwt,k,0.556290271000762,noRew,,4,,,,,,,,,1778.5546499549964,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,11,0,11,0,,,,,,,,,,,,,,,,1,1109,,,1784.690261961994,,,174,U,circle,0.0013754419996985234,,,,,1,0,,,,,,,,,,,1781.0330699089973,1781.0330699089973,1781.0330699089973,1781.0330699089973,1782.5380738189997,1782.5380738189997,1782.5380738189997,1782.5380738189997,1782.5380738189997,1782.5380738189997,1782.5380738189997,1782.5380738189997,repeat,letter,lettRpt,k,0.624753698000859,noRew,,4,,,,,,,,,1783.1917796569978,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,12,0,12,0,,,,,,,,,,,,,,,,10,1119,,,1789.295407341997,,,160,B,circle,0.0018194139993283898,,,,,1,0,,,,,,,,,,,1785.6696290549953,1785.6696290549953,1785.6696290549953,1785.6696290549953,1787.1764510619978,1787.1764510619978,1787.1764510619978,1787.1764510619978,1787.1764510619978,1787.1764510619978,1787.1764510619978,1787.1764510619978,repeat,letter,lettRpt,j,0.5947414300026139,noRew,,4,,,,,,,,,1787.7979303539978,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,13,0,13,0,,,,,,,,,,,,,,,,10,1129,,,1793.983826607997,,1794.4845514779954,132,D,hexagon,0.0016089029959402978,,,,,1,0,,,,,,,,,,,1790.276625557999,1790.276625557999,1790.276625557999,1790.276625557999,1791.7815759119985,1791.7815759119985,1791.7815759119985,1791.7815759119985,1791.7815759119985,1791.7815759119985,1791.7815759119985,1791.7815759119985,repeat,letter,lettRpt,j,0.668439840002975,noRew,,4,,,,,,,,,1792.4823619210001,1793.983826607997,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,14,0,14,0,,,,,,,,,,,,,,,,1,1130,,,1798.539029350999,,,146,S,circle,-0.0006929690061951987,,,,,1,0,,,,,,,,,,,1794.9717075929948,1794.9717075929948,1794.9717075929948,1794.9717075929948,1796.486625904996,1796.486625904996,1796.486625904996,1796.486625904996,1796.4700478269951,1796.4700478269951,1796.4700478269951,1796.4700478269951,repeat,letter,lettRpt,k,0.5488656259985873,noRew,,4,,,,,,,,,1797.0406148149996,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,15,0,15,0,,,,,,,,,,,,,,,,0,1130,,,1803.127256365995,,1803.6279579469992,167,H,hexagon,0.001355750995571725,,,,,0,0,,,,,,,,,,,1799.5189830979944,1799.5189830979944,1799.5189830979944,1799.5189830979944,1801.0248911909948,1801.0248911909948,1801.0248911909948,1801.0248911909948,1801.0248911909948,1801.0248911909948,1801.0248911909948,1801.0248911909948,repeat,letter,NA,k,0.5687337030030903,noRew,,4,,,,,,,,,1801.625712215995,1803.127256365995,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,16,0,16,0,,,,,,,,,,,,,,,,1,1131,,,1807.7824747419945,,,181,B,circle,-0.000760947004891932,,,,,1,1,,,,,,,,,,,1804.1151327740008,1804.1151327740008,1804.1151327740008,1804.1151327740008,1805.6301607869973,1805.6301607869973,1805.6301607869973,1805.6301607869973,1805.6134105199963,1805.6134105199963,1805.6134105199963,1805.6134105199963,repeat,letter,lettRpt,j,0.6369346049978049,noRew,,4,,,,,,,,,1806.2850021389968,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,17,0,17,0,,,,,,,,,,,,,,,,10,1141,,,1812.5209106369948,,,125,U,hexagon,0.0015223110021906905,,,,,1,0,,,,,,,,,,,1808.7620085050003,1808.7620085050003,1808.7620085050003,1808.7620085050003,1810.2686491509958,1810.2686491509958,1810.2686491509958,1810.2686491509958,1810.2686491509958,1810.2686491509958,1810.2686491509958,1810.2686491509958,repeat,letter,lettRpt,k,0.7344141450084862,noRew,,4,,,,,,,,,1811.023024395996,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,18,0,18,0,,,,,,,,,,,,,,,,0,1141,,,1817.3430749979962,,,167,D,circle,0.0010989059956045821,,,,,0,0,,,,,,,,,,,1813.5003134159997,1813.5003134159997,1813.5003134159997,1813.5003134159997,1815.007258120997,1815.007258120997,1815.007258120997,1815.007258120997,1815.007258120997,1815.007258120997,1815.007258120997,1815.007258120997,repeat,letter,NA,k,0.8115425610012608,noRew,,4,,,,,,,,,1815.84471338,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,19,0,19,0,,,,,,,,,,,,,,,,10,1151,,,1822.064958789997,,1822.5654500449964,146,W,hexagon,0.0017830489960033447,,,,,1,1,,,,,,,,,,,1818.3226953979974,1818.3226953979974,1818.3226953979974,1818.3226953979974,1819.8289970859987,1819.8289970859987,1819.8289970859987,1819.8289970859987,1819.8289970859987,1819.8289970859987,1819.8289970859987,1819.8289970859987,repeat,letter,lettRpt,k,0.7016052030012361,noRew,,4,,,,,,,,,1820.5632717179978,1822.064958789997,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,20,0,20,0,,,,,,,,,,,,,,,,10,1161,,,1826.7200792829972,,1827.2206455029955,132,H,hexagon,-0.0008743200014578179,,,,,1,0,,,,,,,,,,,1823.0528456709944,1823.0528456709944,1823.0528456709944,1823.0528456709944,1824.5676532419966,1824.5676532419966,1824.5676532419966,1824.5676532419966,1824.5510288570003,1824.5510288570003,1824.5510288570003,1824.5510288570003,repeat,letter,lettRpt,j,0.6352216540035442,noRew,,4,,,,,,,,,1825.2183713439954,1826.7200792829972,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,21,0,21,0,,,,,,,,,,,,,,,,1,1162,,,1831.4752352340001,,,174,F,circle,0.014931565005099401,,,,,1,0,,,,,,,,,,,1827.7150478139956,1827.7150478139956,1827.7150478139956,1827.7150478139956,1829.222706569999,1829.222706569999,1829.222706569999,1829.222706569999,1829.2060368800012,1829.2060368800012,1829.2060368800012,1829.2060368800012,repeat,letter,lettRpt,j,0.7400728380089276,noRew,,4,,,,,,,,,1829.9770582380006,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,22,0,22,0,,,,,,,,,,,,,,,,1,1163,,,1836.1305436420007,,,139,Y,circle,0.0013579700025729835,,,,,1,0,,,,,,,,,,,1832.4560737239954,1832.4560737239954,1832.4560737239954,1832.4560737239954,1833.9614131729977,1833.9614131729977,1833.9614131729977,1833.9614131729977,1833.9614131729977,1833.9614131729977,1833.9614131729977,1833.9614131729977,repeat,letter,lettRpt,k,0.6492764430076932,noRew,,4,,,,,,,,,1834.6313888489967,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,23,0,23,0,,,,,,,,,,,,,,,,0,1163,,,1840.919102259999,,,160,S,hexagon,0.0014208509965101257,,,,,0,0,,,,,,,,,,,1837.1088889909952,1837.1088889909952,1837.1088889909952,1837.1088889909952,1838.616405214998,1838.616405214998,1838.616405214998,1838.616405214998,1838.616405214998,1838.616405214998,1838.616405214998,1838.616405214998,repeat,letter,NA,j,0.777726332002203,noRew,,4,,,,,,,,,1839.421300461996,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,24,0,24,0,,,,,,,,,,,,,,,,1,1164,,,1845.540733447997,,,139,U,circle,0.0015236370018101297,,,,,1,1,,,,,,,,,,,1841.898574988998,1841.898574988998,1841.898574988998,1841.898574988998,1843.405012067,1843.405012067,1843.405012067,1843.405012067,1843.405012067,1843.405012067,1843.405012067,1843.405012067,repeat,letter,lettRpt,k,0.6059825670017744,noRew,,4,,,,,,,,,1844.0422511439974,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,25,0,25,0,,,,,,,,,,,,,,,,10,1174,,,1850.162513905998,,,160,H,hexagon,0.001436251994164195,,,,,1,0,,,,,,,,,,,1846.5193154299996,1846.5193154299996,1846.5193154299996,1846.5193154299996,1848.026924291,1848.026924291,1848.026924291,1848.026924291,1848.026924291,1848.026924291,1848.026924291,1848.026924291,switch,number,numSwt,f,0.6159594440032379,noRew,,4,,,,,,,,,1848.6654976610007,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,26,0,26,0,,,,,,,,,,,,,,,,10,1184,,,1854.7176745949982,,,167,F,hexagon,0.0012237060000188649,,,,,1,0,,,,,,,,,,,1851.142713370995,1851.142713370995,1851.142713370995,1851.142713370995,1852.648638312996,1852.648638312996,1852.648638312996,1852.648638312996,1852.648638312996,1852.648638312996,1852.648638312996,1852.648638312996,switch,letter,lettSwt,j,0.5454865830033668,noRew,,4,,,,,,,,,1853.2187676239992,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
