LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,training_fix.started,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,fix.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,target_resp_prac1.rt,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpect,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,0,666,,,,174,H,circle,0.0013505429960787296,1188.1959763780033,,,,,,,,1,0,,,,,,,,,,,,1188.6919841609924,1188.6919841609924,1188.6919841609924,1188.6919841609924,1190.1766036869958,1190.1766036869958,1190.1766036869958,1190.1766036869958,1190.1923903819988,1190.1923903819988,1190.1923903819988,1190.1923903819988,switch,letter,lettSwt,j,1.729239720996702,noRew,,,0,1191.930165357,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,0,666,,,,167,Y,circle,0.0004984959959983826,1193.9333340169978,,,,,,,,1,0,,,,,,,,,,,,1194.4292515069974,1194.4292515069974,1194.4292515069974,1194.4292515069974,1195.91384311,1195.91384311,1195.91384311,1195.91384311,1195.929456370999,1195.929456370999,1195.929456370999,1195.929456370999,switch,number,numSwt,f,1.0236566109961132,noRew,,,0,1196.9669329540047,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,0,666,,,,139,S,triangle,0.0006380959966918454,1198.9704683029995,,,,,,,,1,0,,,,,,,,,,,,1199.4663541719929,1199.4663541719929,1199.4663541719929,1199.4663541719929,1200.9508222709992,1200.9508222709992,1200.9508222709992,1200.9508222709992,1200.9664931620064,1200.9664931620064,1200.9664931620064,1200.9664931620064,switch,letter,lettSwt,k,1.106241012996179,noRew,,,0,1202.0865421679919,,,,,,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,10,676,,,,181,U,triangle,0.00225733699335251,1229.492491515004,,,,,,,,1,0,,,,,,,,,,,,1229.9887045560026,1229.9887045560026,1229.9887045560026,1229.9887045560026,1231.471946450998,1231.471946450998,1231.471946450998,1231.471946450998,1231.489860125992,1231.489860125992,1231.489860125992,1231.489860125992,switch,number,numSwt,f,0.7141294159955578,noRew,,,0,,,space,8.839121713011991,high,1232.209366519004,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,1,677,,,,132,W,circle,0.0008126150059979409,1234.2126372170023,,,,,,,,1,0,,,,,,,,,,,,1234.7089585030044,1234.7089585030044,1234.7089585030044,1234.7089585030044,1236.192688310999,1236.192688310999,1236.192688310999,1236.192688310999,1236.2089562979963,1236.2089562979963,1236.2089562979963,1236.2089562979963,repeat,number,numRpt,d,0.552132843004074,noRew,,,0,,,,,high,1236.7798206459993,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,1,678,,,,146,H,circle,0.0027002449933206663,1238.7828657950013,,,,,,,,1,0,,,,,,,,,,,,1239.2789191539923,1239.2789191539923,1239.2789191539923,1239.2789191539923,1240.7620263919962,1240.7620263919962,1240.7620263919962,1240.7620263919962,1240.7800238000054,1240.7800238000054,1240.7800238000054,1240.7800238000054,repeat,number,numRpt,d,0.6235186819976661,noRew,,,0,,,,,high,1241.4154876480025,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,1,679,,,,160,S,triangle,0.0019167270074831322,1243.420669330997,,,,,,,,1,0,,,,,,,,,,,,1243.9166835929936,1243.9166835929936,1243.9166835929936,1243.9166835929936,1245.4002338319988,1245.4002338319988,1245.4002338319988,1245.4002338319988,1245.4165968750021,1245.4165968750021,1245.4165968750021,1245.4165968750021,repeat,number,numRpt,f,0.9454426109878113,noRew,,,0,,,,,high,1246.370112441,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,1,680,,,,139,Y,circle,0.01805856599821709,1248.3910219310055,,,,,,,,1,0,,,,,,,,,,,,1248.8702057990013,1248.8702057990013,1248.8702057990013,1248.8702057990013,1250.352864401997,1250.352864401997,1250.352864401997,1250.352864401997,1250.370737033998,1250.370737033998,1250.370737033998,1250.370737033998,repeat,number,numRpt,d,0.6009367739898153,noRew,,,0,,,,,high,1250.9873447749997,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,10,690,,,,174,B,triangle,0.0077274319919524714,1252.9965954249928,,,,,,,,1,0,,,,,,,,,,,,1253.5071582579985,1253.5071582579985,1253.5071582579985,1253.5071582579985,1254.9728192040056,1254.9728192040056,1254.9728192040056,1254.9728192040056,1255.0069403289963,1255.0069403289963,1255.0069403289963,1255.0069403289963,repeat,number,numRpt,f,0.7732186750072287,noRew,,,0,,,,,high,1255.7765106320003,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,1,691,,,,125,F,circle,0.015652589994715527,1257.796110448995,,,,,,,,1,0,,,,,,,,,,,,1258.277542263997,1258.277542263997,1258.277542263997,1258.277542263997,1259.760946156006,1259.760946156006,1259.760946156006,1259.760946156006,1259.777452216993,1259.777452216993,1259.777452216993,1259.777452216993,repeat,number,numRpt,d,0.5359898509923369,noRew,,,0,,,,,high,1260.3307184000005,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,10,701,,,,167,D,triangle,0.0165277630003402,1262.3497026039986,,,,,,,,1,0,,,,,,,,,,,,1262.830459550998,1262.830459550998,1262.830459550998,1262.830459550998,1264.3132269439957,1264.3132269439957,1264.3132269439957,1264.3132269439957,1264.3311686800007,1264.3311686800007,1264.3311686800007,1264.3311686800007,repeat,number,numRpt,f,0.48060143800103106,noRew,,,0,,,,,high,1264.8167131969967,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,1,702,,,,181,U,circle,0.0158672350080451,1266.8360428549931,,,,,,,,1,0,,,,,,,,,,,,1267.3159709519969,1267.3159709519969,1267.3159709519969,1267.3159709519969,1268.8001249850058,1268.8001249850058,1268.8001249850058,1268.8001249850058,1268.8179716369923,1268.8179716369923,1268.8179716369923,1268.8179716369923,repeat,number,numRpt,f,0.5929524040111573,noRew,,,0,,,,,high,1269.4209502019949,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,10,712,,,,132,W,triangle,0.0014098030078457668,1271.4249262899975,,,,,,,,1,0,,,,,,,,,,,,1271.919336713996,1271.919336713996,1271.919336713996,1271.919336713996,1273.4035632739979,1273.4035632739979,1273.4035632739979,1273.4035632739979,1273.421426988003,1273.421426988003,1273.421426988003,1273.421426988003,repeat,number,numRpt,d,0.6858960169920465,noRew,,,0,,,,,high,1274.1242133789929,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,10,722,,,,146,H,triangle,0.014692915006889962,1276.1440869399958,,,,,,,,1,0,,,,,,,,,,,,1276.639884283999,1276.639884283999,1276.639884283999,1276.639884283999,1278.107886177997,1278.107886177997,1278.107886177997,1278.107886177997,1278.1416404149932,1278.1416404149932,1278.1416404149932,1278.1416404149932,repeat,number,numRpt,d,0.669629622992943,noRew,,,0,,,,,high,1278.8114061700035,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,1,723,,,,160,S,circle,0.016168234986253083,1280.829974926004,,,,,,,,1,0,,,,,,,,,,,,1281.3099474409973,1281.3099474409973,1281.3099474409973,1281.3099474409973,1282.794744466999,1282.794744466999,1282.794744466999,1282.794744466999,1282.8105635999964,1282.8105635999964,1282.8105635999964,1282.8105635999964,repeat,number,numRpt,f,0.6222650910058292,noRew,,,0,,,,,high,1283.4480687070027,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,1,724,,,,139,Y,circle,0.0004267839976819232,1285.4511176649976,,,,,,,,1,0,,,,,,,,,,,,1285.9468246150063,1285.9468246150063,1285.9468246150063,1285.9468246150063,1287.4298478370038,1287.4298478370038,1287.4298478370038,1287.4298478370038,1287.4464779139962,1287.4464779139962,1287.4464779139962,1287.4464779139962,switch,letter,lettSwt,k,0.9392770710110199,noRew,,,0,,,,,high,1288.4010996309953,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,10,734,,,,174,B,triangle,0.01764911699865479,1290.4220949049923,,,,,,,,1,0,,,,,,,,,,,,1290.9168178889959,1290.9168178889959,1290.9168178889959,1290.9168178889959,1292.3824532500003,1292.3824532500003,1292.3824532500003,1292.3824532500003,1292.416837886005,1292.416837886005,1292.416837886005,1292.416837886005,repeat,letter,lettRpt,j,0.6345438009884674,noRew,,,0,,,,,high,1293.0390546199924,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,0,734,,,,125,F,triangle,0.001237264004885219,1295.041971515995,,,,,,,,1,0,,,,,,,,,,,,1295.5370758289937,1295.5370758289937,1295.5370758289937,1295.5370758289937,1297.0205894319952,1297.0205894319952,1297.0205894319952,1297.0205894319952,1297.0369790719997,1297.0369790719997,1297.0369790719997,1297.0369790719997,switch,number,numSwt,d,1.532345918007195,noRew,,,0,,,,,high,1298.5801190269995,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,10,744,,,,167,D,circle,0.01697744800185319,1300.5954587710003,,,,,,,,1,0,,,,,,,,,,,,1301.0903079410054,1301.0903079410054,1301.0903079410054,1301.0903079410054,1302.559498756993,1302.559498756993,1302.559498756993,1302.559498756993,1302.5917675959936,1302.5917675959936,1302.5917675959936,1302.5917675959936,repeat,number,numRpt,f,0.5063707389927004,noRew,,,0,,,,,high,1303.0949827809964,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,10,754,,,,174,W,circle,0.01588588100275956,1305.1139506479958,,,,,,,,1,0,,,,,,,,,,,,1305.610028643001,1305.610028643001,1305.610028643001,1305.610028643001,1307.077835870994,1307.077835870994,1307.077835870994,1307.077835870994,1307.1100647470012,1307.1100647470012,1307.1100647470012,1307.1100647470012,repeat,number,numRpt,f,0.5081759140011854,noRew,,,0,,,,,high,1307.6161976809963,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,10,764,,,,146,B,triangle,0.016273216999252327,1309.6343048779963,,,,,,,,1,0,,,,,,,,,,,,1310.1299384879967,1310.1299384879967,1310.1299384879967,1310.1299384879967,1311.6142090390058,1311.6142090390058,1311.6142090390058,1311.6142090390058,1311.6301794899919,1311.6301794899919,1311.6301794899919,1311.6301794899919,switch,letter,lettSwt,j,0.5146729719999712,noRew,,,0,,,,,high,1312.1501550429966,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,10,774,,,,132,H,triangle,0.0027963330066995695,1314.154522552999,,,,,,,,1,0,,,,,,,,,,,,1314.650186302999,1314.650186302999,1314.650186302999,1314.650186302999,1316.1341735680035,1316.1341735680035,1316.1341735680035,1316.1341735680035,1316.1502298720006,1316.1502298720006,1316.1502298720006,1316.1502298720006,repeat,letter,lettRpt,j,0.5956239310035016,noRew,,,0,,,,,high,1316.753469739997,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,1,775,,,,167,D,circle,0.0010800129966810346,1318.7577593960013,,,,,,,,1,0,,,,,,,,,,,,1319.2536856740044,1319.2536856740044,1319.2536856740044,1319.2536856740044,1320.737793193999,1320.737793193999,1320.737793193999,1320.737793193999,1320.7537697999942,1320.7537697999942,1320.7537697999942,1320.7537697999942,repeat,letter,lettRpt,j,0.48779678900609724,noRew,,,0,,,,,high,1321.257185800001,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,10,785,,,,125,F,triangle,0.0011554230004549026,1323.2603524959995,,,,,,,,1,0,,,,,,,,,,,,1323.7568912529969,1323.7568912529969,1323.7568912529969,1323.7568912529969,1325.2410595969995,1325.2410595969995,1325.2410595969995,1325.2410595969995,1325.2572351169947,1325.2572351169947,1325.2572351169947,1325.2572351169947,switch,number,numSwt,d,0.560188046991243,noRew,,,0,,,,,high,1325.8281120059983,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,1,786,,,,181,S,circle,0.0013713579974137247,1327.8317490579939,,,,,,,,1,0,,,,,,,,,,,,1328.328315191,1328.328315191,1328.328315191,1328.328315191,1329.8119294920034,1329.8119294920034,1329.8119294920034,1329.8119294920034,1329.828245044002,1329.828245044002,1329.828245044002,1329.828245044002,repeat,number,numRpt,f,0.7249439010047354,noRew,,,0,,,,,high,1330.5652920790017,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,1,787,,,,139,U,circle,0.0012582670024130493,1332.568080979996,,,,,,,,1,0,,,,,,,,,,,,1333.0647444640053,1333.0647444640053,1333.0647444640053,1333.0647444640053,1334.5484528880042,1334.5484528880042,1334.5484528880042,1334.5484528880042,1334.564756369,1334.564756369,1334.564756369,1334.564756369,repeat,number,numRpt,d,0.6447109000000637,noRew,,,0,,,,,high,1335.2181620420015,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,10,797,,,,160,Y,triangle,0.016296408997732215,1337.2372603510012,,,,,,,,1,0,,,,,,,,,,,,1337.7182605550042,1337.7182605550042,1337.7182605550042,1337.7182605550042,1339.2011565220018,1339.2011565220018,1339.2011565220018,1339.2011565220018,1339.218879320004,1339.218879320004,1339.218879320004,1339.218879320004,repeat,number,numRpt,f,0.5281659870088333,noRew,,,0,,,,,high,1339.7547286560002,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,1,798,,,,174,S,circle,0.015834969002753496,1341.7736759870022,,,,,,,,1,0,,,,,,,,,,,,1342.253671629005,1342.253671629005,1342.253671629005,1342.253671629005,1343.7386291519942,1343.7386291519942,1343.7386291519942,1343.7386291519942,1343.7545470610057,1343.7545470610057,1343.7545470610057,1343.7545470610057,switch,letter,lettSwt,k,0.5828728509950452,noRew,,,0,,,,,high,1344.3420655039954,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,10,808,,,,139,H,triangle,0.01591771400126163,1346.3604761619936,,,,,,,,1,0,,,,,,,,,,,,1346.855952191996,1346.855952191996,1346.855952191996,1346.855952191996,1348.324701303005,1348.324701303005,1348.324701303005,1348.324701303005,1348.3585236100043,1348.3585236100043,1348.3585236100043,1348.3585236100043,switch,number,numSwt,d,0.7565472620044602,noRew,,,0,,,,,high,1349.1122494159936,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,1,809,,,,167,Y,triangle,0.016153935008333065,1351.130867151005,,,,,,,,1,0,,,,,,,,,,,,1351.6109606870014,1351.6109606870014,1351.6109606870014,1351.6109606870014,1353.0953175019968,1353.0953175019968,1353.0953175019968,1353.0953175019968,1353.1115095290006,1353.1115095290006,1353.1115095290006,1353.1115095290006,repeat,number,numRpt,f,0.7217233679984929,noRew,,,0,,,,,high,1353.8492063689919,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,1,810,,,,146,B,circle,0.016128611998283304,1355.867487798998,,,,,,,,1,0,,,,,,,,,,,,1356.3630914779933,1356.3630914779933,1356.3630914779933,1356.3630914779933,1357.8318069420056,1357.8318069420056,1357.8318069420056,1357.8318069420056,1357.8659870200063,1357.8659870200063,1357.8659870200063,1357.8659870200063,switch,letter,lettSwt,j,0.46617004199652,noRew,,,0,,,,,high,1358.3194508919987,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,10,820,,,,160,W,triangle,0.015900342987151816,1360.337629888003,,,,,,,,1,0,,,,,,,,,,,,1360.8328110139992,1360.8328110139992,1360.8328110139992,1360.8328110139992,1362.3174058519944,1362.3174058519944,1362.3174058519944,1362.3174058519944,1362.3332250660023,1362.3332250660023,1362.3332250660023,1362.3332250660023,switch,number,numSwt,f,0.5560837060038466,noRew,,,0,,,,,high,1362.9057423159975,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,1,821,,,,125,F,circle,0.01570726200588979,1364.9241720239952,,,,,,,,1,0,,,,,,,,,,,,1365.419965530993,1365.419965530993,1365.419965530993,1365.419965530993,1366.8882018680015,1366.8882018680015,1366.8882018680015,1366.8882018680015,1366.9200968149962,1366.9200968149962,1366.9200968149962,1366.9200968149962,repeat,number,numRpt,d,0.9776229849958327,noRew,,,0,,,,,high,1367.8923179779958,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,1,822,,,,181,D,triangle,0.016071731995907612,1369.9111839069956,,,,,,,,1,0,,,,,,,,,,,,1370.391721603999,1370.391721603999,1370.391721603999,1370.391721603999,1371.8749837359937,1371.8749837359937,1371.8749837359937,1371.8749837359937,1371.8913149269938,1371.8913149269938,1371.8913149269938,1371.8913149269938,repeat,number,numRpt,f,0.6627545429946622,noRew,,,0,,,,,high,1372.5727193689963,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,1,823,,,,132,U,circle,0.0011813180026365444,1374.564648671003,,,,,,,,1,0,,,,,,,,,,,,1375.0608802969946,1375.0608802969946,1375.0608802969946,1375.0608802969946,1376.5446786249959,1376.5446786249959,1376.5446786249959,1376.5446786249959,1376.5608402590005,1376.5608402590005,1376.5608402590005,1376.5608402590005,switch,letter,lettSwt,k,0.5212156459892867,noRew,,,0,,,,,high,1377.0983513020037,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,1,824,,,,174,H,circle,0.0016788759967312217,1386.9582860359951,,,,,,,,1,0,,,,,,,,,,,,1387.4536437969946,1387.4536437969946,1387.4536437969946,1387.4536437969946,1388.9372734530043,1388.9372734530043,1388.9372734530043,1388.9372734530043,1388.955193531001,1388.955193531001,1388.955193531001,1388.955193531001,switch,number,numSwt,f,0.471885321996524,noRew,,,1,,,space,0.8899047520098975,high,1389.4409907819936,,,,,,,,,,,,,,,,42648,2022-09-21_10h16.19.302,vts_reward_expectancy_OFFLINE,2022.2.4,60.10703668737808,
