LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,prac_fback_text.stopped,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,vts_fback.stopped,fix.stopped,target_resp.rt,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,feedbk_text.started,feedbk_text.stopped,button.started,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,4,0,4,0,,,,,,,,,,,,,,,,0,1016,,,2381.312062424,,H,160,triangle,0.0015697790004196577,,,,,0,0,,,,,,,,,,,,2377.7758296380016,2377.7758296380016,2377.7758296380016,2377.7758296380016,2379.276461749003,2379.276461749003,2379.276461749003,2379.276461749003,2379.276461749003,2379.276461749003,2379.276461749003,2379.276461749003,,,,,repeat,number,NA,j,noRew,,,,0.5053769769983774,3,,,,,2379.8104214699997,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,5,0,5,0,,,,,,,,,,,,,,,,10,1026,,,2386.0840640740025,,U,139,hexagon,0.0015432789987244178,,,,,1,1,,,,,,,,,,,,2382.2974729300004,2382.2974729300004,2382.2974729300004,2382.2974729300004,2383.7982093540013,2383.7982093540013,2383.7982093540013,2383.7982093540013,2383.7982093540013,2383.7982093540013,2383.7982093540013,2383.7982093540013,,,,,repeat,number,numRpt,j,noRew,,,,0.7519335289980518,3,,,,,2384.582487904001,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,6,0,6,0,,,,,,,,,,,,,,,,0,1026,,,2390.6221585370004,,S,132,triangle,0.0017032189971359912,,,,,0,0,,,,,,,,,,,,2387.069211946,2387.069211946,2387.069211946,2387.069211946,2388.570154445002,2388.570154445002,2388.570154445002,2388.570154445002,2388.570154445002,2388.570154445002,2388.570154445002,2388.570154445002,,,,,repeat,number,NA,k,noRew,,,,0.5314398049995361,3,,,,,2389.121016027002,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,7,0,7,0,,,,,,,,,,,,,,,,10,1036,,,2395.3778695140027,,W,167,hexagon,0.0012617210013559088,,,,,1,1,,,,,,,,,,,,2391.607693142003,2391.607693142003,2391.607693142003,2391.607693142003,2393.108408193002,2393.108408193002,2393.108408193002,2393.108408193002,2393.108408193002,2393.108408193002,2393.108408193002,2393.108408193002,,,,,repeat,number,numRpt,k,noRew,,,,0.7380964539988781,3,,,,,2393.876153246001,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,8,0,8,0,,,,,,,,,,,,,,,,0,1036,,,2399.9827641030024,,Y,125,hexagon,0.001718172999972012,,,,,0,0,,,,,,,,,,,,2396.3632149160003,2396.3632149160003,2396.3632149160003,2396.3632149160003,2397.8637410560004,2397.8637410560004,2397.8637410560004,2397.8637410560004,2397.8637410560004,2397.8637410560004,2397.8637410560004,2397.8637410560004,,,,,switch,letter,NA,d,noRew,,,,0.5980733379983576,3,,,,,2398.481391988,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,9,0,9,0,,,,,,,,,,,,,,,,0,1036,,,2406.422970425003,,B,174,triangle,0.00129176599875791,,,,,1,1,,,,,,,,,,,,2400.966670597001,2400.966670597001,2400.966670597001,2400.966670597001,2402.4691471980004,2402.4691471980004,2402.4691471980004,2402.4691471980004,2402.4691471980004,2402.4691471980004,2402.4691471980004,2402.4691471980004,,,,,repeat,letter,lettRpt,d,noRew,,,,2.42483343299682,3,,,,,2404.9216657230027,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,10,0,10,0,,,,,,,,,,,,,,,,1,1037,,,2411.161741363001,,D,181,hexagon,0.001539156997750979,,,,,1,0,,,,,,,,,,,,2407.408423775003,2407.408423775003,2407.408423775003,2407.408423775003,2408.9091118310025,2408.9091118310025,2408.9091118310025,2408.9091118310025,2408.9091118310025,2408.9091118310025,2408.9091118310025,2408.9091118310025,,,,,switch,number,numSwt,k,noRew,,,,0.7294645929978287,3,,,,,2409.6600286210014,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,11,0,11,0,,,,,,,,,,,,,,,,0,1037,,,2416.6844657639995,,F,146,triangle,0.002002837001782609,,,,,1,0,,,,,,,,,,,,2412.1464447910002,2412.1464447910002,2412.1464447910002,2412.1464447910002,2413.6477212380014,2413.6477212380014,2413.6477212380014,2413.6477212380014,2413.6477212380014,2413.6477212380014,2413.6477212380014,2413.6477212380014,,,,,switch,letter,lettSwt,d,noRew,,,,1.5097569239951554,3,,,,,2415.1841000580025,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,12,0,12,0,,,,,,,,,,,,,,,,1,1038,,,2421.9402076799997,,H,160,hexagon,0.0015502159985771868,,,,,1,0,,,,,,,,,,,,2417.6691968090017,2417.6691968090017,2417.6691968090017,2417.6691968090017,2419.1707867950026,2419.1707867950026,2419.1707867950026,2419.1707867950026,2419.1707867950026,2419.1707867950026,2419.1707867950026,2419.1707867950026,,,,,repeat,letter,lettRpt,d,noRew,,,,1.242655140998977,3,,,,,2420.438542985001,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,13,0,13,0,,,,,,,,,,,,,,,,0,1038,,,2426.5288689970002,,U,139,triangle,0.0016992419987218454,,,,,1,0,,,,,,,,,,,,2422.924706078,2422.924706078,2422.924706078,2422.924706078,2424.426313128002,2424.426313128002,2424.426313128002,2424.426313128002,2424.426313128002,2424.426313128002,2424.426313128002,2424.426313128002,,,,,repeat,letter,lettRpt,f,noRew,,,,0.5728614039981039,3,,,,,2425.0273944870023,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,14,0,14,0,,,,,,,,,,,,,,,,0,1038,,,2431.650981703002,,S,132,triangle,0.0016898899993975647,,,,,1,0,,,,,,,,,,,,2427.5141168709997,2427.5141168709997,2427.5141168709997,2427.5141168709997,2429.0147711120007,2429.0147711120007,2429.0147711120007,2429.0147711120007,2429.0147711120007,2429.0147711120007,2429.0147711120007,2429.0147711120007,,,,,switch,number,numSwt,j,noRew,,,,1.1024255069969513,3,,,,,2430.1494268280003,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,15,0,15,0,,,,,,,,,,,,,,,,1,1039,,,2436.189226718001,,W,167,hexagon,0.0014852780004730448,,,,,1,0,,,,,,,,,,,,2432.635478682001,2432.635478682001,2432.635478682001,2432.635478682001,2434.136987670001,2434.136987670001,2434.136987670001,2434.136987670001,2434.136987670001,2434.136987670001,2434.136987670001,2434.136987670001,,,,,switch,letter,lettSwt,f,noRew,,,,0.5249902509967797,3,,,,,2434.6878675490007,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,16,0,16,0,,,,,,,,,,,,,,,,10,1049,,,2440.7778180290006,,U,125,hexagon,0.0015711250016465783,,,,,1,0,,,,,,,,,,,,2437.1739504310026,2437.1739504310026,2437.1739504310026,2437.1739504310026,2438.6754521520015,2438.6754521520015,2438.6754521520015,2438.6754521520015,2438.6754521520015,2438.6754521520015,2438.6754521520015,2438.6754521520015,,,,,switch,number,numSwt,j,noRew,,,,0.5709023689960304,3,,,,,2439.276186197003,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,17,0,17,0,,,,,,,,,,,,,,,,0,1049,,,2445.299539681,,D,160,triangle,0.0015518000000156462,,,,,0,0,,,,,,,,,,,,2441.763079716002,2441.763079716002,2441.763079716002,2441.763079716002,2443.263837458002,2443.263837458002,2443.263837458002,2443.263837458002,2443.263837458002,2443.263837458002,2443.263837458002,2443.263837458002,,,,,repeat,number,NA,j,noRew,,,,0.5095148910004355,3,,,,,2443.798104497,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,18,0,18,0,,,,,,,,,,,,,,,,1,1050,,,2449.770922783002,,F,174,hexagon,0.0017153860026155598,,,,,1,1,,,,,,,,,,,,2446.2838277990013,2446.2838277990013,2446.2838277990013,2446.2838277990013,2447.7855481469996,2447.7855481469996,2447.7855481469996,2447.7855481469996,2447.7855481469996,2447.7855481469996,2447.7855481469996,2447.7855481469996,,,,,repeat,number,numRpt,k,noRew,,,,0.4601557599962689,3,,,,,2448.2693038159996,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,19,0,19,0,,,,,,,,,,,,,,,,10,1060,,,2454.2760254640016,,W,181,triangle,0.001584031997481361,,,,,1,0,,,,,,,,,,,,2450.7556085140022,2450.7556085140022,2450.7556085140022,2450.7556085140022,2452.256958659,2452.256958659,2452.256958659,2452.256958659,2452.256958659,2452.256958659,2452.256958659,2452.256958659,,,,,repeat,number,numRpt,k,noRew,,,,0.48547007699744427,3,,,,,2452.7742906660023,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,20,0,20,0,,,,,,,,,,,,,,,,0,1060,,,2458.9811556000022,,S,146,triangle,0.0015104439989954699,,,,,1,0,,,,,,,,,,,,2455.2602348069995,2455.2602348069995,2455.2602348069995,2455.2602348069995,2456.7620896320004,2456.7620896320004,2456.7620896320004,2456.7620896320004,2456.7620896320004,2456.7620896320004,2456.7620896320004,2456.7620896320004,,,,,repeat,number,numRpt,j,noRew,,,,0.7010260619972541,3,,,,,2457.4803847380026,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,21,0,21,0,,,,,,,,,,,,,,,,10,1070,,,2463.536476315003,,H,139,hexagon,0.001240099998540245,,,,,1,0,,,,,,,,,,,,2459.9665315580023,2459.9665315580023,2459.9665315580023,2459.9665315580023,2461.4671932670026,2461.4671932670026,2461.4671932670026,2461.4671932670026,2461.4671932670026,2461.4671932670026,2461.4671932670026,2461.4671932670026,,,,,repeat,number,numRpt,j,noRew,,,,0.5465369649973582,3,,,,,2462.0345317600004,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,22,0,22,0,,,,,,,,,,,,,,,,10,1080,,,2468.041485537,,B,167,triangle,0.0017818999986047857,,,,,1,0,,,,,,,,,,,,2464.5209679690015,2464.5209679690015,2464.5209679690015,2464.5209679690015,2466.022233893,2466.022233893,2466.022233893,2466.022233893,2466.022233893,2466.022233893,2466.022233893,2466.022233893,,,,,repeat,number,numRpt,k,noRew,,,,0.4885880619949603,3,,,,,2466.539567074,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,23,0,23,0,,,,,,,,,,,,,,,,1,1081,,,2472.646438738,,Y,132,hexagon,0.001612205000128597,,,,,1,0,,,,,,,,,,,,2469.026556808003,2469.026556808003,2469.026556808003,2469.026556808003,2470.5277285640004,2470.5277285640004,2470.5277285640004,2470.5277285640004,2470.5277285640004,2470.5277285640004,2470.5277285640004,2470.5277285640004,,,,,repeat,number,numRpt,j,noRew,,,,0.5993908939963148,3,,,,,2471.144634575001,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,24,0,24,0,,,,,,,,,,,,,,,,1,1082,,,2477.184458949003,,B,181,hexagon,0.0015200970010482706,,,,,1,0,,,,,,,,,,,,2473.631512308002,2473.631512308002,2473.631512308002,2473.631512308002,2475.1325971350016,2475.1325971350016,2475.1325971350016,2475.1325971350016,2475.1325971350016,2475.1325971350016,2475.1325971350016,2475.1325971350016,,,,,repeat,number,numRpt,k,noRew,,,,0.5219325009966269,3,,,,,2475.682881961002,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,25,0,25,0,,,,,,,,,,,,,,,,0,1082,,,2481.8228365620016,,H,160,triangle,0.0017081990008591674,,,,,1,0,,,,,,,,,,,,2478.170202315003,2478.170202315003,2478.170202315003,2478.170202315003,2479.6705632209996,2479.6705632209996,2479.6705632209996,2479.6705632209996,2479.6705632209996,2479.6705632209996,2479.6705632209996,2479.6705632209996,,,,,repeat,number,numRpt,k,noRew,,,,0.6231526299998222,3,,,,,2480.3219304150007,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,26,0,26,0,,,,,,,,,,,,,,,,10,1092,,,2486.5115148190016,,U,125,hexagon,0.001456758996937424,,,,,1,0,,,,,,,,,,,,2482.807626144,2482.807626144,2482.807626144,2482.807626144,2484.308886805,2484.308886805,2484.308886805,2484.308886805,2484.308886805,2484.308886805,2484.308886805,2484.308886805,,,,,repeat,number,numRpt,j,noRew,,,,0.6810066209982324,3,,,,,2485.009839336002,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,27,0,27,0,,,,,,,,,,,,,,,,0,1092,,,2491.0497607720026,,S,174,triangle,0.001515081003162777,,,,,0,0,,,,,,,,,,,,2487.496806246003,2487.496806246003,2487.496806246003,2487.496806246003,2488.997566205002,2488.997566205002,2488.997566205002,2488.997566205002,2488.997566205002,2488.997566205002,2488.997566205002,2488.997566205002,,,,,repeat,number,NA,j,noRew,,,,0.5205133499985095,3,,,,,2489.5485171360015,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,28,0,28,0,,,,,,,,,,,,,,,,0,1092,,,2495.621739907001,,F,139,triangle,0.0015302089996112045,,,,,1,1,,,,,,,,,,,,2492.0352981760007,2492.0352981760007,2492.0352981760007,2492.0352981760007,2493.5358250060017,2493.5358250060017,2493.5358250060017,2493.5358250060017,2493.5358250060017,2493.5358250060017,2493.5358250060017,2493.5358250060017,,,,,repeat,number,numRpt,j,noRew,,,,0.5676533429978008,3,,,,,2494.1209887370023,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,29,0,29,0,,,,,,,,,,,,,,,,10,1102,,,2500.877380686001,,Y,132,hexagon,0.00118545700024697,,,,,1,0,,,,,,,,,,,,2496.6094841560007,2496.6094841560007,2496.6094841560007,2496.6094841560007,2498.108071089002,2498.108071089002,2498.108071089002,2498.108071089002,2498.124390267003,2498.124390267003,2498.124390267003,2498.124390267003,,,,,repeat,number,numRpt,j,noRew,,,,1.2515908809982648,3,,,,,2499.376346678,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,30,0,30,0,,,,,,,,,,,,,,,,1,1103,,,2505.9996058020006,,D,146,hexagon,0.0008191389970306773,,,,,1,0,,,,,,,,,,,,2501.862025499002,2501.862025499002,2501.862025499002,2501.862025499002,2503.363581861002,2503.363581861002,2503.363581861002,2503.363581861002,2503.363581861002,2503.363581861002,2503.363581861002,2503.363581861002,,,,,repeat,number,numRpt,j,noRew,,,,1.1148452709967387,3,,,,,2504.498216748001,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,31,0,31,0,,,,,,,,,,,,,,,,0,1103,,,2510.755095681001,,W,167,triangle,0.0012366900009510573,,,,,1,0,,,,,,,,,,,,2506.984342005002,2506.984342005002,2506.984342005002,2506.984342005002,2508.485698204,2508.485698204,2508.485698204,2508.485698204,2508.485698204,2508.485698204,2508.485698204,2508.485698204,,,,,switch,letter,lettSwt,f,noRew,,,,0.7354298029968049,3,,,,,2509.2534338520018,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,10,1113,,,2601.504861384001,,B,174,circle,0.0019331149997015018,,,,,1,0,,,,,,,,,,,,2597.902118266,2597.902118266,2597.902118266,2597.902118266,2599.4025190930006,2599.4025190930006,2599.4025190930006,2599.4025190930006,2599.4025190930006,2599.4025190930006,2599.4025190930006,2599.4025190930006,,,,,repeat,letter,lettRpt,d,noRew,,,,0.571330233997287,4,,,space,10.886572872997931,2600.0026986190023,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,1,1114,,,2605.9936812119995,,D,160,star,0.0019473949978419114,,,,,1,0,,,,,,,,,,,,2602.490350955002,2602.490350955002,2602.490350955002,2602.490350955002,2603.991048541,2603.991048541,2603.991048541,2603.991048541,2603.991048541,2603.991048541,2603.991048541,2603.991048541,,,,,repeat,letter,lettRpt,d,noRew,,,,0.4718468459977885,4,,,,,2604.491802429002,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,2,0,2,0,,,,,,,,,,,,,,,,10,1124,,,2610.514968028001,,S,132,circle,0.00156569099999615,,,,,1,0,,,,,,,,,,,,2606.9770028230014,2606.9770028230014,2606.9770028230014,2606.9770028230014,2608.480002160002,2608.480002160002,2608.480002160002,2608.480002160002,2608.480002160002,2608.480002160002,2608.480002160002,2608.480002160002,,,,,repeat,letter,lettRpt,f,noRew,,,,0.5104841649990703,4,,,,,2609.0137085140013,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,3,0,3,0,,,,,,,,,,,,,,,,1,1125,,,2615.2034668720007,,H,167,star,0.0014118320032139309,,,,,1,0,,,,,,,,,,,,2611.5002314390003,2611.5002314390003,2611.5002314390003,2611.5002314390003,2613.0011465960015,2613.0011465960015,2613.0011465960015,2613.0011465960015,2613.0011465960015,2613.0011465960015,2613.0011465960015,2613.0011465960015,,,,,repeat,letter,lettRpt,d,noRew,,,,0.6680413009999029,4,,,,,2613.701796395002,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,4,0,4,0,,,,,,,,,,,,,,,,1,1126,,,2619.6751702559995,,Y,125,star,0.0016595390006841626,,,,,1,0,,,,,,,,,,,,2616.1883496400005,2616.1883496400005,2616.1883496400005,2616.1883496400005,2617.689713120002,2617.689713120002,2617.689713120002,2617.689713120002,2617.689713120002,2617.689713120002,2617.689713120002,2617.689713120002,,,,,switch,number,numSwt,j,noRew,,,,0.4525051029959286,4,,,,,2618.173712824002,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,5,0,5,0,,,,,,,,,,,,,,,,10,1136,,,2624.229931963,,W,181,circle,0.0017202749986608978,,,,,1,0,,,,,,,,,,,,2620.6592955600026,2620.6592955600026,2620.6592955600026,2620.6592955600026,2622.160942483002,2622.160942483002,2622.160942483002,2622.160942483002,2622.160942483002,2622.160942483002,2622.160942483002,2622.160942483002,,,,,switch,letter,lettSwt,f,noRew,,,,0.5507389139966108,4,,,,,2622.7289182310014,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,6,0,6,0,,,,,,,,,,,,,,,,1,1137,,,2628.901881187001,,U,146,star,0.0010375940000812989,,,,,1,0,,,,,,,,,,,,2625.215451037002,2625.215451037002,2625.215451037002,2625.215451037002,2626.7162069740007,2626.7162069740007,2626.7162069740007,2626.7162069740007,2626.7162069740007,2626.7162069740007,2626.7162069740007,2626.7162069740007,,,,,repeat,letter,lettRpt,f,noRew,,,,0.6582798609961173,4,,,,,2627.400480475,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,7,0,7,0,,,,,,,,,,,,,,,,0,1137,,,2633.907555916001,,F,139,circle,0.001769906000845367,,,,,1,0,,,,,,,,,,,,2629.886244790003,2629.886244790003,2629.886244790003,2629.886244790003,2631.3883931029995,2631.3883931029995,2631.3883931029995,2631.3883931029995,2631.3883931029995,2631.3883931029995,2631.3883931029995,2631.3883931029995,,,,,switch,number,numSwt,j,noRew,,,,0.9930368659988744,4,,,,,2632.4066706209996,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,8,0,8,0,,,,,,,,,,,,,,,,1,1138,,,2638.4624363760013,,B,174,star,0.0016467030000058003,,,,,1,0,,,,,,,,,,,,2634.8930323560016,2634.8930323560016,2634.8930323560016,2634.8930323560016,2636.39389942,2636.39389942,2636.39389942,2636.39389942,2636.39389942,2636.39389942,2636.39389942,2636.39389942,,,,,switch,letter,lettSwt,d,noRew,,,,0.5488836229997105,4,,,,,2636.9614078850027,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,9,0,9,0,,,,,,,,,,,,,,,,10,1148,,,2643.0168777510007,,D,160,circle,0.0008011649988475256,,,,,1,0,,,,,,,,,,,,2639.447733008001,2639.447733008001,2639.447733008001,2639.447733008001,2640.948492380001,2640.948492380001,2640.948492380001,2640.948492380001,2640.948492380001,2640.948492380001,2640.948492380001,2640.948492380001,,,,,switch,number,numSwt,k,noRew,,,,0.5366196649956692,4,,,,,2641.515763030002,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,10,0,10,0,,,,,,,,,,,,,,,,1,1149,,,2647.9061088260023,,S,132,star,0.0017022939973685425,,,,,1,0,,,,,,,,,,,,2644.002898906001,2644.002898906001,2644.002898906001,2644.002898906001,2645.503558896002,2645.503558896002,2645.503558896002,2645.503558896002,2645.503558896002,2645.503558896002,2645.503558896002,2645.503558896002,,,,,switch,letter,lettSwt,f,noRew,,,,0.8700614579975081,4,,,,,2646.4047814959995,,,28713,2022-09-16_15h13.36.017,vts_reward_expectancy,2022.2.4,59.99656747655878,
