"","participant","acc","E1","points_trial","points_cumul","alt","task","condition","rewExpect","rewCond","curr_shape","curr_topStim","curr_bottStim","blockNum","LShape_ID","RShape_ID","trainBlock","training.thisN","training_resp.keys","training_resp.rt","target_resp.rt","target_resp.keys","trials_norew.thisRepN","trials_rew.thisRepN","platform","OS","browser","xResolution","yResolution"
"304",27754,1,0,1,1130,"repeat","number","numRpt","high","noRew","circle",167,"H",4,"","",NA,NA,"",NA,0.540436513998429,"f",NA,3,"inlab","MacIntel",NA,NA,NA
"305",27754,1,0,10,1140,"switch","letter","lettSwt","high","noRew","circle",132,"F",4,"","",NA,NA,"",NA,0.530611172998761,"j",NA,4,"inlab","MacIntel",NA,NA,NA
"306",27754,0,0,0,1140,"repeat","letter",NA,"high","noRew","hexagon",146,"U",4,"","",NA,NA,"",NA,0.401580075998936,"j",NA,5,"inlab","MacIntel",NA,NA,NA
"307",27754,1,1,10,1150,"repeat","letter","lettRpt","high","noRew","hexagon",125,"Y",4,"","",NA,NA,"",NA,0.454588887998398,"k",NA,6,"inlab","MacIntel",NA,NA,NA
"308",27754,1,0,10,1160,"repeat","letter","lettRpt","high","noRew","circle",174,"D",4,"","",NA,NA,"",NA,0.496067194999341,"j",NA,7,"inlab","MacIntel",NA,NA,NA
"309",27754,1,0,1,1161,"repeat","letter","lettRpt","high","noRew","circle",160,"W",4,"","",NA,NA,"",NA,0.456416036999144,"k",NA,8,"inlab","MacIntel",NA,NA,NA
"310",27754,1,0,1,1162,"switch","number","numSwt","high","noRew","hexagon",139,"B",4,"","",NA,NA,"",NA,0.426393026998994,"d",NA,9,"inlab","MacIntel",NA,NA,NA
"311",27754,1,0,1,1163,"repeat","number","numRpt","high","noRew","circle",181,"S",4,"","",NA,NA,"",NA,0.456497857998329,"f",NA,10,"inlab","MacIntel",NA,NA,NA
"312",27754,1,0,0,1163,"repeat","number","numRpt","high","noRew","hexagon",167,"H",4,"","",NA,NA,"",NA,0.465778559002501,"f",NA,11,"inlab","MacIntel",NA,NA,NA
"313",27754,1,0,0,1163,"switch","letter","lettSwt","high","noRew","hexagon",132,"F",4,"","",NA,NA,"",NA,0.779135502998543,"j",NA,12,"inlab","MacIntel",NA,NA,NA
"314",27754,1,0,1,1164,"repeat","letter","lettRpt","high","noRew","circle",146,"U",4,"","",NA,NA,"",NA,0.583888196997577,"k",NA,13,"inlab","MacIntel",NA,NA,NA
"315",27754,1,0,10,1174,"repeat","letter","lettRpt","high","noRew","circle",125,"Y",4,"","",NA,NA,"",NA,0.605299548999028,"k",NA,14,"inlab","MacIntel",NA,NA,NA
"316",27754,1,0,0,1174,"repeat","letter","lettRpt","high","noRew","hexagon",174,"D",4,"","",NA,NA,"",NA,0.560218855996936,"j",NA,15,"inlab","MacIntel",NA,NA,NA
"317",27754,1,0,0,1174,"repeat","letter","lettRpt","high","noRew","hexagon",160,"W",4,"","",NA,NA,"",NA,0.526650972002244,"k",NA,16,"inlab","MacIntel",NA,NA,NA
"318",27754,1,0,1,1175,"repeat","letter","lettRpt","high","noRew","circle",167,"B",4,"","",NA,NA,"",NA,0.541463787998509,"j",NA,17,"inlab","MacIntel",NA,NA,NA
"319",27754,1,0,1,1176,"repeat","letter","lettRpt","high","noRew","circle",139,"Y",4,"","",NA,NA,"",NA,1.22854166400066,"k",NA,18,"inlab","MacIntel",NA,NA,NA
"320",27754,1,0,0,1176,"switch","number","numSwt","high","noRew","hexagon",132,"D",4,"","",NA,NA,"",NA,0.68667602700225,"d",NA,19,"inlab","MacIntel",NA,NA,NA
"321",27754,1,0,0,1176,"repeat","number","numRpt","high","noRew","hexagon",174,"F",4,"","",NA,NA,"",NA,0.656088964999071,"f",NA,20,"inlab","MacIntel",NA,NA,NA
"322",27754,1,0,1,1177,"repeat","number","numRpt","high","noRew","circle",125,"H",4,"","",NA,NA,"",NA,0.417718573000457,"d",NA,21,"inlab","MacIntel",NA,NA,NA
"323",27754,1,0,10,1187,"repeat","number","numRpt","high","noRew","circle",146,"U",4,"","",NA,NA,"",NA,0.717400171997724,"d",NA,22,"inlab","MacIntel",NA,NA,NA
"324",27754,1,0,0,1187,"repeat","number","numRpt","high","noRew","hexagon",181,"S",4,"","",NA,NA,"",NA,0.486721813998884,"f",NA,23,"inlab","MacIntel",NA,NA,NA
"325",27754,1,0,0,1187,"repeat","number","numRpt","high","noRew","hexagon",160,"Y",4,"","",NA,NA,"",NA,0.597797785998409,"f",NA,24,"inlab","MacIntel",NA,NA,NA
"326",27754,1,0,10,1197,"repeat","number","numRpt","high","noRew","circle",174,"D",4,"","",NA,NA,"",NA,0.530794418998994,"f",NA,25,"inlab","MacIntel",NA,NA,NA
"327",27754,1,0,10,1207,"repeat","number","numRpt","high","noRew","circle",167,"B",4,"","",NA,NA,"",NA,0.577817431996664,"f",NA,26,"inlab","MacIntel",NA,NA,NA
"328",27754,1,0,0,1207,"repeat","number","numRpt","high","noRew","hexagon",146,"F",4,"","",NA,NA,"",NA,0.527382666001358,"d",NA,27,"inlab","MacIntel",NA,NA,NA
"329",27754,1,0,10,1217,"switch","letter","lettSwt","high","noRew","hexagon",181,"S",4,"","",NA,NA,"",NA,0.710542793996865,"k",NA,28,"inlab","MacIntel",NA,NA,NA
"330",27754,1,0,1,1218,"repeat","letter","lettRpt","high","noRew","circle",139,"H",4,"","",NA,NA,"",NA,0.49406519400145,"j",NA,29,"inlab","MacIntel",NA,NA,NA
"331",27754,1,0,0,1218,"repeat","letter","lettRpt","high","noRew","hexagon",125,"W",4,"","",NA,NA,"",NA,0.66261595800097,"k",NA,30,"inlab","MacIntel",NA,NA,NA
"332",27754,1,0,1,1219,"repeat","letter","lettRpt","high","noRew","circle",132,"U",4,"","",NA,NA,"",NA,0.552424443998461,"k",NA,31,"inlab","MacIntel",NA,NA,NA
"333",27754,1,0,0,1219,"switch","number","numSwt","low","noRew","triangle",146,"W",5,"","",NA,NA,"",NA,0.557489860002534,"d",NA,0,"inlab","MacIntel",NA,NA,NA
"334",27754,1,0,10,1229,"repeat","number","numRpt","low","noRew","star",160,"B",5,"","",NA,NA,"",NA,0.410435950998362,"f",NA,1,"inlab","MacIntel",NA,NA,NA
"335",27754,1,0,1,1230,"switch","letter","lettSwt","low","noRew","triangle",139,"F",5,"","",NA,NA,"",NA,0.501337259000138,"j",NA,2,"inlab","MacIntel",NA,NA,NA
"336",27754,1,0,10,1240,"repeat","letter","lettRpt","low","noRew","star",181,"H",5,"","",NA,NA,"",NA,0.509224168996298,"j",NA,3,"inlab","MacIntel",NA,NA,NA
"337",27754,1,0,1,1241,"repeat","letter","lettRpt","low","noRew","triangle",167,"U",5,"","",NA,NA,"",NA,0.4840528479981,"k",NA,4,"inlab","MacIntel",NA,NA,NA
"338",27754,0,0,0,1241,"switch","number",NA,"low","noRew","star",125,"D",5,"","",NA,NA,"",NA,0.469933045998914,"f",NA,5,"inlab","MacIntel",NA,NA,NA
"339",27754,1,1,0,1241,"repeat","number","numRpt","low","noRew","triangle",132,"Y",5,"","",NA,NA,"",NA,0.61608932099989,"d",NA,6,"inlab","MacIntel",NA,NA,NA
"340",27754,1,0,1,1242,"repeat","number","numRpt","low","noRew","star",174,"S",5,"","",NA,NA,"",NA,0.588078401997336,"f",NA,7,"inlab","MacIntel",NA,NA,NA
"341",27754,1,0,1,1243,"switch","letter","lettSwt","low","noRew","star",146,"W",5,"","",NA,NA,"",NA,0.656941598997946,"k",NA,8,"inlab","MacIntel",NA,NA,NA
"342",27754,1,0,0,1243,"switch","number","numSwt","low","noRew","triangle",160,"B",5,"","",NA,NA,"",NA,0.514963123998314,"f",NA,9,"inlab","MacIntel",NA,NA,NA
"343",27754,1,0,10,1253,"repeat","number","numRpt","low","noRew","triangle",139,"F",5,"","",NA,NA,"",NA,0.481967390001955,"d",NA,10,"inlab","MacIntel",NA,NA,NA
"344",27754,1,0,10,1263,"repeat","number","numRpt","low","noRew","star",181,"H",5,"","",NA,NA,"",NA,0.475416736000625,"f",NA,11,"inlab","MacIntel",NA,NA,NA
"345",27754,1,0,1,1264,"repeat","number","numRpt","low","noRew","triangle",167,"U",5,"","",NA,NA,"",NA,0.44454927300103,"f",NA,12,"inlab","MacIntel",NA,NA,NA
"346",27754,1,0,1,1265,"repeat","number","numRpt","low","noRew","star",125,"D",5,"","",NA,NA,"",NA,0.463572585998918,"d",NA,13,"inlab","MacIntel",NA,NA,NA
"347",27754,1,0,0,1265,"switch","letter","lettSwt","low","noRew","triangle",132,"Y",5,"","",NA,NA,"",NA,0.881333432000247,"k",NA,14,"inlab","MacIntel",NA,NA,NA
"348",27754,0,0,0,1265,"repeat","letter",NA,"low","noRew","star",174,"S",5,"","",NA,NA,"",NA,0.56305215699831,"j",NA,15,"inlab","MacIntel",NA,NA,NA
"349",27754,1,1,10,1275,"repeat","letter","lettRpt","low","noRew","triangle",146,"B",5,"","",NA,NA,"",NA,0.472416740998597,"j",NA,16,"inlab","MacIntel",NA,NA,NA
"350",27754,1,0,1,1276,"repeat","letter","lettRpt","low","noRew","star",160,"S",5,"","",NA,NA,"",NA,0.698789948000922,"k",NA,17,"inlab","MacIntel",NA,NA,NA
"351",27754,1,0,0,1276,"repeat","letter","lettRpt","low","noRew","triangle",132,"D",5,"","",NA,NA,"",NA,0.611107208998874,"j",NA,18,"inlab","MacIntel",NA,NA,NA
"352",27754,1,0,1,1277,"repeat","letter","lettRpt","low","noRew","star",139,"Y",5,"","",NA,NA,"",NA,0.87162539199926,"k",NA,19,"inlab","MacIntel",NA,NA,NA
"353",27754,1,0,1,1278,"repeat","letter","lettRpt","low","noRew","star",167,"F",5,"","",NA,NA,"",NA,0.624788283999806,"j",NA,20,"inlab","MacIntel",NA,NA,NA
"354",27754,1,0,1,1279,"repeat","letter","lettRpt","low","noRew","triangle",181,"W",5,"","",NA,NA,"",NA,0.491088891998515,"k",NA,21,"inlab","MacIntel",NA,NA,NA
"355",27754,1,0,0,1279,"repeat","letter","lettRpt","low","noRew","triangle",174,"H",5,"","",NA,NA,"",NA,0.540667828998266,"j",NA,22,"inlab","MacIntel",NA,NA,NA
"356",27754,1,0,1,1280,"switch","number","numSwt","low","noRew","star",125,"U",5,"","",NA,NA,"",NA,0.53854978399977,"d",NA,23,"inlab","MacIntel",NA,NA,NA
"357",27754,1,0,10,1290,"switch","letter","lettSwt","low","noRew","triangle",139,"F",5,"","",NA,NA,"",NA,0.560508611997648,"j",NA,24,"inlab","MacIntel",NA,NA,NA
"358",27754,1,0,10,1300,"switch","number","numSwt","low","noRew","star",146,"U",5,"","",NA,NA,"",NA,0.662913411000773,"d",NA,25,"inlab","MacIntel",NA,NA,NA
"359",27754,1,0,10,1310,"switch","letter","lettSwt","low","noRew","star",181,"S",5,"","",NA,NA,"",NA,0.705122404997382,"k",NA,26,"inlab","MacIntel",NA,NA,NA
"360",27754,1,0,0,1310,"switch","number","numSwt","low","noRew","triangle",132,"B",5,"","",NA,NA,"",NA,0.696283662997303,"d",NA,27,"inlab","MacIntel",NA,NA,NA
"361",27754,1,0,1,1311,"switch","letter","lettSwt","low","noRew","star",160,"H",5,"","",NA,NA,"",NA,0.665260762001708,"j",NA,28,"inlab","MacIntel",NA,NA,NA
"362",27754,1,0,0,1311,"switch","number","numSwt","low","noRew","triangle",174,"D",5,"","",NA,NA,"",NA,0.515494545998081,"f",NA,29,"inlab","MacIntel",NA,NA,NA
"363",27754,1,0,10,1321,"repeat","number","numRpt","low","noRew","triangle",125,"W",5,"","",NA,NA,"",NA,0.482217442000547,"d",NA,30,"inlab","MacIntel",NA,NA,NA
"364",27754,1,0,1,1322,"repeat","number","numRpt","low","noRew","star",167,"Y",5,"","",NA,NA,"",NA,0.478312052000547,"f",NA,31,"inlab","MacIntel",NA,NA,NA
