"","participant","acc","E1","points_trial","points_cumul","alt","task","condition","rewExpect","rewCond","curr_shape","curr_topStim","curr_bottStim","blockNum","LShape_ID","RShape_ID","trainBlock","training.thisN","training_resp.keys","training_resp.rt","target_resp.rt","target_resp.keys","trials_norew.thisRepN","trials_rew.thisRepN","platform","OS","browser","xResolution","yResolution"
"304",42648,1,0,1,1087,"repeat","letter","lettRpt","low","noRew","hexagon",160,"F",4,"","",NA,NA,"",NA,0.601595096988603,"j",NA,3,"inlab","MacIntel",NA,NA,NA
"305",42648,1,0,1,1088,"repeat","letter","lettRpt","low","noRew","star",125,"W",4,"","",NA,NA,"",NA,0.685780125000747,"k",NA,4,"inlab","MacIntel",NA,NA,NA
"306",42648,1,0,1,1089,"repeat","letter","lettRpt","low","noRew","hexagon",132,"B",4,"","",NA,NA,"",NA,0.421477019990562,"j",NA,5,"inlab","MacIntel",NA,NA,NA
"307",42648,1,0,1,1090,"repeat","letter","lettRpt","low","noRew","hexagon",139,"S",4,"","",NA,NA,"",NA,0.505271596004604,"k",NA,6,"inlab","MacIntel",NA,NA,NA
"308",42648,1,0,10,1100,"repeat","letter","lettRpt","low","noRew","star",167,"U",4,"","",NA,NA,"",NA,0.497311044004164,"k",NA,7,"inlab","MacIntel",NA,NA,NA
"309",42648,1,0,1,1101,"repeat","letter","lettRpt","low","noRew","hexagon",181,"D",4,"","",NA,NA,"",NA,0.474334835002082,"j",NA,8,"inlab","MacIntel",NA,NA,NA
"310",42648,1,0,10,1111,"repeat","letter","lettRpt","low","noRew","star",174,"Y",4,"","",NA,NA,"",NA,0.55528670399508,"k",NA,9,"inlab","MacIntel",NA,NA,NA
"311",42648,1,0,1,1112,"repeat","letter","lettRpt","low","noRew","hexagon",146,"H",4,"","",NA,NA,"",NA,0.529427506000502,"j",NA,10,"inlab","MacIntel",NA,NA,NA
"312",42648,1,0,1,1113,"repeat","letter","lettRpt","low","noRew","star",160,"F",4,"","",NA,NA,"",NA,0.569555697991745,"j",NA,11,"inlab","MacIntel",NA,NA,NA
"313",42648,1,0,10,1123,"switch","number","numSwt","low","noRew","hexagon",125,"W",4,"","",NA,NA,"",NA,0.734825934006949,"d",NA,12,"inlab","MacIntel",NA,NA,NA
"314",42648,1,0,10,1133,"repeat","number","numRpt","low","noRew","star",132,"B",4,"","",NA,NA,"",NA,0.532787274991279,"d",NA,13,"inlab","MacIntel",NA,NA,NA
"315",42648,1,0,1,1134,"repeat","number","numRpt","low","noRew","star",139,"S",4,"","",NA,NA,"",NA,0.532753958992544,"d",NA,14,"inlab","MacIntel",NA,NA,NA
"316",42648,1,0,1,1135,"repeat","number","numRpt","low","noRew","hexagon",167,"U",4,"","",NA,NA,"",NA,0.867461932997685,"f",NA,15,"inlab","MacIntel",NA,NA,NA
"317",42648,1,0,1,1136,"repeat","number","numRpt","low","noRew","hexagon",181,"B",4,"","",NA,NA,"",NA,0.572590109004523,"f",NA,16,"inlab","MacIntel",NA,NA,NA
"318",42648,1,0,10,1146,"switch","letter","lettSwt","low","noRew","star",132,"W",4,"","",NA,NA,"",NA,0.408938035005121,"k",NA,17,"inlab","MacIntel",NA,NA,NA
"319",42648,1,0,0,1146,"switch","number","numSwt","low","noRew","star",146,"F",4,"","",NA,NA,"",NA,1.14822371098853,"d",NA,18,"inlab","MacIntel",NA,NA,NA
"320",42648,1,0,1,1147,"repeat","number","numRpt","low","noRew","hexagon",167,"D",4,"","",NA,NA,"",NA,0.595700437988853,"f",NA,19,"inlab","MacIntel",NA,NA,NA
"321",42648,1,0,10,1157,"repeat","number","numRpt","low","noRew","star",160,"H",4,"","",NA,NA,"",NA,0.50437173100363,"f",NA,20,"inlab","MacIntel",NA,NA,NA
"322",42648,1,0,1,1158,"repeat","number","numRpt","low","noRew","hexagon",174,"S",4,"","",NA,NA,"",NA,0.632355570007348,"f",NA,21,"inlab","MacIntel",NA,NA,NA
"323",42648,1,0,1,1159,"switch","letter","lettSwt","low","noRew","hexagon",125,"Y",4,"","",NA,NA,"",NA,0.51508261699928,"k",NA,22,"inlab","MacIntel",NA,NA,NA
"324",42648,1,0,0,1159,"switch","number","numSwt","low","noRew","star",139,"U",4,"","",NA,NA,"",NA,0.779944405003334,"d",NA,23,"inlab","MacIntel",NA,NA,NA
"325",42648,1,0,10,1169,"switch","letter","lettSwt","low","noRew","star",132,"B",4,"","",NA,NA,"",NA,0.464626658998895,"j",NA,24,"inlab","MacIntel",NA,NA,NA
"326",42648,1,0,1,1170,"repeat","letter","lettRpt","low","noRew","hexagon",167,"F",4,"","",NA,NA,"",NA,0.74785409400647,"j",NA,25,"inlab","MacIntel",NA,NA,NA
"327",42648,1,0,1,1171,"repeat","letter","lettRpt","low","noRew","star",160,"D",4,"","",NA,NA,"",NA,0.938394294003956,"j",NA,26,"inlab","MacIntel",NA,NA,NA
"328",42648,1,0,10,1181,"repeat","letter","lettRpt","low","noRew","hexagon",174,"W",4,"","",NA,NA,"",NA,0.529751345005934,"k",NA,27,"inlab","MacIntel",NA,NA,NA
"329",42648,1,0,10,1191,"repeat","letter","lettRpt","low","noRew","hexagon",139,"S",4,"","",NA,NA,"",NA,0.511462689988548,"k",NA,28,"inlab","MacIntel",NA,NA,NA
"330",42648,1,0,10,1201,"repeat","letter","lettRpt","low","noRew","star",181,"H",4,"","",NA,NA,"",NA,0.559759864991065,"j",NA,29,"inlab","MacIntel",NA,NA,NA
"331",42648,1,0,10,1211,"repeat","letter","lettRpt","low","noRew","star",125,"Y",4,"","",NA,NA,"",NA,0.44586738300859,"k",NA,30,"inlab","MacIntel",NA,NA,NA
"332",42648,1,0,1,1212,"repeat","letter","lettRpt","low","noRew","hexagon",146,"U",4,"","",NA,NA,"",NA,0.449573604011675,"k",NA,31,"inlab","MacIntel",NA,NA,NA
"333",42648,1,0,0,1212,"repeat","letter","lettRpt","low","noRew","star",146,"D",5,"","",NA,NA,"",NA,0.528980217000935,"j",NA,0,"inlab","MacIntel",NA,NA,NA
"334",42648,1,0,1,1213,"repeat","letter","lettRpt","low","noRew","hexagon",167,"F",5,"","",NA,NA,"",NA,0.512898371991469,"j",NA,1,"inlab","MacIntel",NA,NA,NA
"335",42648,1,0,1,1214,"repeat","letter","lettRpt","low","noRew","hexagon",181,"U",5,"","",NA,NA,"",NA,0.391547968989471,"k",NA,2,"inlab","MacIntel",NA,NA,NA
"336",42648,1,0,0,1214,"repeat","letter","lettRpt","low","noRew","star",160,"H",5,"","",NA,NA,"",NA,0.607303010008764,"j",NA,3,"inlab","MacIntel",NA,NA,NA
"337",42648,1,0,1,1215,"repeat","letter","lettRpt","low","noRew","hexagon",125,"W",5,"","",NA,NA,"",NA,0.441425386990886,"k",NA,4,"inlab","MacIntel",NA,NA,NA
"338",42648,1,0,10,1225,"repeat","letter","lettRpt","low","noRew","star",132,"Y",5,"","",NA,NA,"",NA,0.452450812997995,"k",NA,5,"inlab","MacIntel",NA,NA,NA
"339",42648,1,0,10,1235,"repeat","letter","lettRpt","low","noRew","star",174,"B",5,"","",NA,NA,"",NA,0.494226644004812,"j",NA,6,"inlab","MacIntel",NA,NA,NA
"340",42648,1,0,1,1236,"repeat","letter","lettRpt","low","noRew","hexagon",139,"S",5,"","",NA,NA,"",NA,0.470581898000091,"k",NA,7,"inlab","MacIntel",NA,NA,NA
"341",42648,1,0,10,1246,"repeat","letter","lettRpt","low","noRew","hexagon",146,"D",5,"","",NA,NA,"",NA,0.639557685994077,"j",NA,8,"inlab","MacIntel",NA,NA,NA
"342",42648,1,0,0,1246,"repeat","letter","lettRpt","low","noRew","star",167,"F",5,"","",NA,NA,"",NA,0.587868254006025,"j",NA,9,"inlab","MacIntel",NA,NA,NA
"343",42648,1,0,1,1247,"repeat","letter","lettRpt","low","noRew","star",181,"U",5,"","",NA,NA,"",NA,0.456728071003454,"k",NA,10,"inlab","MacIntel",NA,NA,NA
"344",42648,1,0,1,1248,"repeat","letter","lettRpt","low","noRew","hexagon",160,"H",5,"","",NA,NA,"",NA,0.474622790992726,"j",NA,11,"inlab","MacIntel",NA,NA,NA
"345",42648,1,0,0,1248,"repeat","letter","lettRpt","low","noRew","star",125,"W",5,"","",NA,NA,"",NA,0.555337887999485,"k",NA,12,"inlab","MacIntel",NA,NA,NA
"346",42648,1,0,1,1249,"repeat","letter","lettRpt","low","noRew","hexagon",132,"Y",5,"","",NA,NA,"",NA,0.570083188009448,"k",NA,13,"inlab","MacIntel",NA,NA,NA
"347",42648,1,0,1,1250,"repeat","letter","lettRpt","low","noRew","hexagon",174,"B",5,"","",NA,NA,"",NA,0.480208688997664,"j",NA,14,"inlab","MacIntel",NA,NA,NA
"348",42648,1,0,10,1260,"repeat","letter","lettRpt","low","noRew","star",139,"S",5,"","",NA,NA,"",NA,0.488128151002456,"k",NA,15,"inlab","MacIntel",NA,NA,NA
"349",42648,1,0,0,1260,"repeat","letter","lettRpt","low","noRew","star",167,"Y",5,"","",NA,NA,"",NA,0.520583331002854,"k",NA,16,"inlab","MacIntel",NA,NA,NA
"350",42648,1,0,10,1270,"repeat","letter","lettRpt","low","noRew","hexagon",125,"U",5,"","",NA,NA,"",NA,0.551644834995386,"k",NA,17,"inlab","MacIntel",NA,NA,NA
"351",42648,1,0,10,1280,"repeat","letter","lettRpt","low","noRew","star",181,"W",5,"","",NA,NA,"",NA,0.398456605995307,"k",NA,18,"inlab","MacIntel",NA,NA,NA
"352",42648,1,0,1,1281,"repeat","letter","lettRpt","low","noRew","hexagon",139,"H",5,"","",NA,NA,"",NA,0.562888571002986,"j",NA,19,"inlab","MacIntel",NA,NA,NA
"353",42648,1,0,0,1281,"repeat","letter","lettRpt","low","noRew","star",160,"B",5,"","",NA,NA,"",NA,0.520368209996377,"j",NA,20,"inlab","MacIntel",NA,NA,NA
"354",42648,1,0,10,1291,"repeat","letter","lettRpt","low","noRew","hexagon",174,"D",5,"","",NA,NA,"",NA,0.591579264000757,"j",NA,21,"inlab","MacIntel",NA,NA,NA
"355",42648,1,0,0,1291,"repeat","letter","lettRpt","low","noRew","star",146,"S",5,"","",NA,NA,"",NA,0.53233063800144,"k",NA,22,"inlab","MacIntel",NA,NA,NA
"356",42648,1,0,10,1301,"repeat","letter","lettRpt","low","noRew","hexagon",132,"F",5,"","",NA,NA,"",NA,0.603091997996671,"j",NA,23,"inlab","MacIntel",NA,NA,NA
"357",42648,1,0,0,1301,"repeat","letter","lettRpt","low","noRew","star",125,"D",5,"","",NA,NA,"",NA,0.64029125199886,"j",NA,24,"inlab","MacIntel",NA,NA,NA
"358",42648,1,0,1,1302,"repeat","letter","lettRpt","low","noRew","hexagon",132,"U",5,"","",NA,NA,"",NA,0.482356571999844,"k",NA,25,"inlab","MacIntel",NA,NA,NA
"359",42648,1,0,1,1303,"repeat","letter","lettRpt","low","noRew","hexagon",167,"B",5,"","",NA,NA,"",NA,0.757012595990091,"j",NA,26,"inlab","MacIntel",NA,NA,NA
"360",42648,1,0,10,1313,"repeat","letter","lettRpt","low","noRew","star",146,"W",5,"","",NA,NA,"",NA,0.417537899003946,"k",NA,27,"inlab","MacIntel",NA,NA,NA
"361",42648,1,0,10,1323,"repeat","letter","lettRpt","low","noRew","hexagon",139,"F",5,"","",NA,NA,"",NA,0.533214060007595,"j",NA,28,"inlab","MacIntel",NA,NA,NA
"362",42648,1,0,0,1323,"repeat","letter","lettRpt","low","noRew","star",174,"S",5,"","",NA,NA,"",NA,0.588330735990894,"k",NA,29,"inlab","MacIntel",NA,NA,NA
"363",42648,1,0,1,1324,"repeat","letter","lettRpt","low","noRew","hexagon",160,"Y",5,"","",NA,NA,"",NA,0.5364454859955,"k",NA,30,"inlab","MacIntel",NA,NA,NA
"364",42648,0,0,0,1324,"repeat","letter",NA,"low","noRew","star",181,"H",5,"","",NA,NA,"",NA,0.55912321699725,"k",NA,31,"inlab","MacIntel",NA,NA,NA
